anon_instance_id,routing_group,source_subset,pooled_record_count
TRN-CE580A55EFB4F894,C,initial_rl,1
TRN-CE5DA73A5531D1B8,B,initial_rl,1
TRN-CE5F96560B4AC146,U,rest_3954,1
TRN-CE68AC6C4DFD7AF6,U,rest_3954,1
TRN-CE70E8A37629F800,U,rest_3954,1
TRN-CE75CD17B4765595,U,rest_3954,1
TRN-CE7794349D5BA35F,U,rest_3954,1
TRN-CE84131BED7AF33A,U,rest_3954,1
TRN-CE863E2916F5AF96,U,rest_3954,1
TRN-CE9E032AA68E8D2E,U,rest_3954,1
TRN-CEAA7DD74962AA49,U,rest_3954,1
TRN-CEB0F66CC9EA5948,A,initial_rl,1
TRN-CECB76D2CE909777,U,rest_3954,1
TRN-CECFEF13438CB2A3,B,initial_rl,1
TRN-CED317885EE44546,A,initial_rl,1
TRN-CED4419ECCF68376,A,initial_rl,1
TRN-CEDC169F65C960D0,C,initial_rl,1
TRN-CEEA842DFEF8B0AD,U,rest_3954,1
TRN-CEF154F9981A2BDB,U,rest_3954,1
TRN-CEF30B1DD15DD0AE,A,initial_rl,1
TRN-CF1A925FBD0B170D,U,rest_3954,1
TRN-CF1A9C770104B32F,U,rest_3954,1
TRN-CF217B7C8D85A79E,C,initial_rl,1
TRN-CF2BD312992BCEF9,U,rest_3954,1
TRN-CF3A3948CD39863C,U,rest_3954,1
TRN-CF3C7372F58EDBE8,U,rest_3954,1
TRN-CF5A9FF1CA35AB8A,U,rest_3954,1
TRN-CF92AFDBBA01D2F7,U,rest_3954,1
TRN-CF93EC152A34AC7E,B,initial_rl,1
TRN-CFA9512DEE3C916F,C,initial_rl,1
TRN-CFB3922A75AAAB99,U,rest_3954,1
TRN-CFB4A119929A8C15,B,initial_rl,1
TRN-CFC0506EC0548F89,U,rest_3954,1
TRN-CFC669B0DB39C310,C,initial_rl,1
TRN-CFD7901DF3E3BC55,U,rest_3954,1
TRN-CFEA94A4925EBF73,U,rest_3954,1
TRN-CFEAEDB327FF1FD1,U,rest_3954,1
TRN-D0038A39E6ED3609,C,initial_rl,1
TRN-D005B621F5BDEF50,U,rest_3954,1
TRN-D00EF8AAF99997DA,C,initial_rl,1
TRN-D012780A501D7DA0,U,rest_3954,1
TRN-D02339F9EB96BC2B,U,rest_3954,1
TRN-D02ABA69E6D7C28F,C,initial_rl,1
TRN-D03A55584C95D01C,U,rest_3954,1
TRN-D04515FF3F1F38C1,C,initial_rl,1
TRN-D05394A683574F87,U,rest_3954,1
TRN-D05947F73541D62F,U,rest_3954,1
TRN-D078A4B2FC7E3430,U,rest_3954,1
TRN-D07F0846C400F739,C,initial_rl,1
TRN-D0832C8481174406,U,rest_3954,1
TRN-D09021C1E532ABFD,U,rest_3954,1
TRN-D094FCFFCA2A38F7,U,rest_3954,1
TRN-D095A6067FA63420,B,initial_rl,1
TRN-D0A3CBEB7C80DCF2,U,rest_3954,1
TRN-D0A9B05BAE2261F3,U,rest_3954,1
TRN-D0C20391CB8235EB,C,initial_rl,1
TRN-D0CB387E21097A70,U,rest_3954,1
TRN-D0CF611DFA9948B9,U,rest_3954,1
TRN-D0D2898870160F91,U,rest_3954,1
TRN-D0E308E2DA3B02C1,U,rest_3954,1
TRN-D0EC2F58AA85170C,C,initial_rl,1
TRN-D10AA1E1B7932A5D,A,initial_rl,1
TRN-D112C8D4CBEECC44,U,rest_3954,1
TRN-D112F99D9F6BCCE1,C,initial_rl,1
TRN-D1142254290CD82A,C,initial_rl,1
TRN-D117BF53733089F6,B,initial_rl,1
TRN-D12616A9952C7804,C,initial_rl,1
TRN-D127109E2E4A21B6,U,rest_3954,1
TRN-D13734DA56331A9F,U,rest_3954,1
TRN-D137FBF1FADEFA6F,U,rest_3954,1
TRN-D1425FE94C0E1415,C,initial_rl,1
TRN-D149E61F9DD50AF9,U,rest_3954,1
TRN-D16FC979F6211A94,U,rest_3954,1
TRN-D17F36E526D4694C,U,rest_3954,1
TRN-D183E4F29CD30B8E,A,initial_rl,1
TRN-D188E7A41FDC94F9,A,initial_rl,1
TRN-D18EE59E3F730271,C,initial_rl,1
TRN-D1A8A7FA55FFF95C,C,initial_rl,1
TRN-D1AC297D0526C493,C,initial_rl,1
TRN-D1B0C4839253EF97,U,rest_3954,1
TRN-D1B32E310EE285AD,B,initial_rl,1
TRN-D1BAC50737A0F4D0,C,initial_rl,1
TRN-D1C06EABFBB7ACDC,C,initial_rl,1
TRN-D1D71CA9C182D3E9,U,rest_3954,1
TRN-D1DD591C5A2AE027,U,rest_3954,1
TRN-D1F8F9FC3EDB3503,B,initial_rl,1
TRN-D1FA776E1F0E5845,U,rest_3954,1
TRN-D20A2E738BFE3EA2,B,initial_rl,1
TRN-D210ADC5970EE350,C,initial_rl,1
TRN-D21397E0828B9220,U,rest_3954,1
TRN-D21B155D84968614,B,initial_rl,1
TRN-D222663B5D5EFAE4,C,initial_rl,1
TRN-D22630017923004C,U,rest_3954,1
TRN-D22B61C8C9C7CB9A,U,rest_3954,1
TRN-D22FD017398E698F,U,rest_3954,1
TRN-D247BE1B429661E8,U,rest_3954,1
TRN-D259C02957AFBC5B,U,rest_3954,1
TRN-D2807C1AB76DDB61,U,rest_3954,1
TRN-D29CC592580C3AA4,U,rest_3954,1
TRN-D2A61B21AFF9C638,A,initial_rl,1
TRN-D2A7F0DEBB29A13C,U,rest_3954,1
TRN-D2AC9A096BB9979A,U,rest_3954,1
TRN-D2B3C2A69C243B7D,C,initial_rl,1
TRN-D2B4BBE37738E9C9,C,initial_rl,1
TRN-D2B507862E1489CC,U,rest_3954,1
TRN-D2C2288F55EDBAAD,U,rest_3954,1
TRN-D2CCDE6D1F9BFD8A,C,initial_rl,1
TRN-D2DBEAEC99997FA6,U,rest_3954,1
TRN-D2DF6317E1A213E1,A,initial_rl,1
TRN-D2FD4BC5EADEFEFF,C,initial_rl,1
TRN-D3238C4891A71A63,C,initial_rl,1
TRN-D32EC09B3B5BD62B,U,rest_3954,1
TRN-D33CBA17E7E4AFD3,U,rest_3954,1
TRN-D349B459D248E69D,U,rest_3954,1
TRN-D34F8CEF80431108,B,initial_rl,1
TRN-D3507510FE3A6BBE,A,initial_rl,1
TRN-D3603989A7145D0B,U,rest_3954,1
TRN-D360A477B31212A9,A,initial_rl,1
TRN-D3647D2D5A6D8CA5,U,rest_3954,1
TRN-D367F85A2A20B612,U,rest_3954,1
TRN-D3784C0ABEF605B1,U,rest_3954,1
TRN-D382F12FE06E7C95,U,rest_3954,1
TRN-D3903AFC0D976F20,A,initial_rl,1
TRN-D395ECAA98A138D0,C,initial_rl,1
TRN-D3A69DCE922F8A4B,C,initial_rl,1
TRN-D3B48992DFBE1F3E,C,initial_rl,1
TRN-D3D6DCD739A37D9C,U,rest_3954,1
TRN-D3E31C01356208B3,U,rest_3954,1
TRN-D3EAFF2BDADCED77,C,initial_rl,1
TRN-D3F78C81837A48F1,A,initial_rl,1
TRN-D40866EECA870DF7,A,initial_rl,1
TRN-D40C80B4E1C6BFC0,U,rest_3954,1
TRN-D4127196B29D5490,U,rest_3954,1
TRN-D412D38F359B853F,C,initial_rl,1
TRN-D413290CB4DD6545,U,rest_3954,1
TRN-D41CC9B2746C0256,A,initial_rl,1
TRN-D42470CB9BF8079C,U,rest_3954,1
TRN-D432EFB5EA4AC0D3,U,rest_3954,1
TRN-D4396F48CB4BABC9,C,initial_rl,1
TRN-D4477A390BDE14CB,U,rest_3954,1
TRN-D44A970011FA906B,U,rest_3954,1
TRN-D45472179450215F,A,initial_rl,1
TRN-D45EFA20598E60C2,C,initial_rl,1
TRN-D4601328E9E348C7,C,initial_rl,1
TRN-D479E8A8B1CD77B1,U,rest_3954,1
TRN-D479F9DBD4262A14,A,initial_rl,1
TRN-D47B94A07BF46D17,U,rest_3954,1
TRN-D47CB435F25ACAD9,U,rest_3954,1
TRN-D47D5090D54ED2F6,U,rest_3954,1
TRN-D47ED735B6A2C350,C,initial_rl,1
TRN-D4AE99F067D8F07E,A,initial_rl,1
TRN-D4B64AFAF7974910,U,rest_3954,1
TRN-D4B96F221D5B396F,U,rest_3954,1
TRN-D4CE64EE41C18FA3,U,rest_3954,1
TRN-D4E9785E67954FB5,C,initial_rl,1
TRN-D4EBF08C1C7F8311,U,rest_3954,1
TRN-D4F4B090126AB7C6,A,initial_rl,1
TRN-D50986189E944B6E,C,initial_rl,1
TRN-D51781CE5005C2E3,U,rest_3954,1
TRN-D51D442E434579A9,U,rest_3954,1
TRN-D52167C86E4EA39E,C,initial_rl,1
TRN-D524413ACC254535,U,rest_3954,1
TRN-D52EB8A61D848ED6,B,initial_rl,1
TRN-D54C9F92884C1D91,C,initial_rl,1
TRN-D553B8F006073301,U,rest_3954,1
TRN-D554436C31FA1BEB,C,initial_rl,1
TRN-D5611DEFB1EF2976,U,rest_3954,1
TRN-D5734F488285688D,U,rest_3954,1
TRN-D57BF801AD2472C4,B,initial_rl,1
TRN-D5839A83C51F373F,C,initial_rl,1
TRN-D591BD1B82D27CE2,U,rest_3954,1
TRN-D5952D4D41B0138F,A,initial_rl,1
TRN-D599994BA7BF704B,B,initial_rl,1
TRN-D5A2F8467D67C349,U,rest_3954,1
TRN-D5A881D693476A21,U,rest_3954,1
TRN-D5AE32B37BA2E7C4,U,rest_3954,1
TRN-D5B69F845A15C913,U,rest_3954,1
TRN-D5C54EE87025F4CD,A,initial_rl,1
TRN-D5C92E1BBC76E41B,C,initial_rl,1
TRN-D5D1EAAED77E774C,U,rest_3954,1
TRN-D5D6D1E9B69DF65B,U,rest_3954,1
TRN-D5D996E7F65EB02C,C,initial_rl,1
TRN-D5E63698A99D7584,U,rest_3954,1
TRN-D5E9CC01E215123D,U,rest_3954,1
TRN-D5EB90186E0AB48E,U,rest_3954,1
TRN-D5F31BCC875488D5,U,rest_3954,1
TRN-D5FA53F620D6C884,U,rest_3954,1
TRN-D5FC1FBBDBE1D6BE,C,initial_rl,1
TRN-D602D2939DA75C32,U,rest_3954,1
TRN-D60A5D8C925E528C,U,rest_3954,1
TRN-D61965241D70F92D,U,rest_3954,1
TRN-D62270607E88F5F4,U,rest_3954,1
TRN-D6279033B9ACD401,U,rest_3954,1
TRN-D63360BB09FCBBAA,C,initial_rl,1
TRN-D639E9033742C4B5,C,initial_rl,1
TRN-D66A68CC2EBCAACC,U,rest_3954,1
TRN-D66E08C05C1450C5,U,rest_3954,1
TRN-D68316F07AB7B3EF,C,initial_rl,1
TRN-D68BDDD8AA9D938F,B,initial_rl,1
TRN-D68F973063118F70,B,initial_rl,1
TRN-D693DA45B65E4726,U,rest_3954,1
TRN-D69C2295CC8A7C97,U,rest_3954,1
TRN-D6A1F43C3FC256DB,U,rest_3954,1
TRN-D6ABB8A6856317D9,A,initial_rl,1
TRN-D6B76E4E7DF3E17A,U,rest_3954,1
TRN-D6C6219C8F39C548,C,initial_rl,1
TRN-D6E2134103BABDB2,C,initial_rl,1
TRN-D6E5A09E5D2BB8CB,U,rest_3954,1
TRN-D6E94764D732F811,U,rest_3954,1
TRN-D70C1FC1E0F6CE53,C,initial_rl,1
TRN-D71738FA705FDC9F,U,rest_3954,1
TRN-D71B2BEA2CD6971B,U,rest_3954,1
TRN-D722BCEE8CF5C039,B,initial_rl,1
TRN-D724621AE09A1E87,U,rest_3954,1
TRN-D729EA48455D4557,B,initial_rl,1
TRN-D734EA5E8F029F29,U,rest_3954,1
TRN-D741A4E30BB5A828,C,initial_rl,1
TRN-D74C5B62FCB7AA91,C,initial_rl,1
TRN-D755867E19CF2C5E,B,initial_rl,1
TRN-D757E6E8073F41CB,U,rest_3954,1
TRN-D75DBF8DDD81B48C,U,rest_3954,1
TRN-D7611BB5AAD2E712,U,rest_3954,1
TRN-D76AE57B96F3FCBA,C,initial_rl,1
TRN-D76F18287290D51C,U,rest_3954,1
TRN-D78800914638D0DB,C,initial_rl,1
TRN-D78F673429DFCBF0,B,initial_rl,1
TRN-D79D5F82AE0D73AA,U,rest_3954,1
TRN-D7A2819A54C17682,U,rest_3954,1
TRN-D7A559EFB1302CD0,U,rest_3954,1
TRN-D7D302227A8C67D5,A,initial_rl,1
TRN-D7D6C4DC302CB3CB,C,initial_rl,1
TRN-D7E47B64DC2AB657,C,initial_rl,1
TRN-D7F63A3E6AEB5DAC,U,rest_3954,1
TRN-D7FCA06CE3A0AE01,U,rest_3954,1
TRN-D808E18F27ACDCC9,U,rest_3954,1
TRN-D809A1B077BDF399,U,rest_3954,1
TRN-D8182EEDDBB3D729,U,rest_3954,1
TRN-D820335BDC534071,U,rest_3954,1
TRN-D83C2A1F26F9B1FD,U,rest_3954,1
TRN-D83CD1D8471B5F7A,C,initial_rl,1
TRN-D841A38E4C5C9A20,C,initial_rl,1
TRN-D84BD16F472405FC,U,rest_3954,1
TRN-D84C72D83BBABB94,C,initial_rl,1
TRN-D85C81B61AFFBB39,B,initial_rl,1
TRN-D86947A7F7CF7A17,B,initial_rl,1
TRN-D873828FA6B079DC,U,rest_3954,1
TRN-D875638D8C0F9B24,C,initial_rl,1
TRN-D877864CA389866B,U,rest_3954,1
TRN-D878DF547A4C169F,C,initial_rl,1
TRN-D8871D7CBE460119,C,initial_rl,1
TRN-D88B11E86A35CFB7,U,rest_3954,1
TRN-D88CBD8226AFCECF,B,initial_rl,1
TRN-D894188844AD58C2,C,initial_rl,1
TRN-D8943984BC49C3D0,C,initial_rl,1
TRN-D8C23CCCA0B5496E,C,initial_rl,1
TRN-D8C5A6C770D3B6DE,U,rest_3954,1
TRN-D8DB27D9F8D63D0C,U,rest_3954,1
TRN-D8DC11DD50F12C16,U,rest_3954,1
TRN-D8DC3ECF393C52A9,C,initial_rl,1
TRN-D8F402B66B7AB8FD,U,rest_3954,1
TRN-D90603C30136051C,A,initial_rl,1
TRN-D911E8C1486A55CD,U,rest_3954,1
TRN-D91FAD1F2722DEC9,A,initial_rl,1
TRN-D925116BEA4A48AA,C,initial_rl,1
TRN-D92528E0FF4D7F8C,C,initial_rl,1
TRN-D928CAA9187E336C,U,rest_3954,1
TRN-D92DFAAE47B8BB43,A,initial_rl,1
TRN-D937396EC1676C8C,U,rest_3954,1
TRN-D9410825F7F5CA4F,U,rest_3954,1
TRN-D959FF1183C3037E,U,rest_3954,1
TRN-D966FA3E608ACC41,A,initial_rl,1
TRN-D97EA8D2B7893B59,U,rest_3954,1
TRN-D98675372A942786,U,rest_3954,1
TRN-D98A6A2D59C222F5,U,rest_3954,1
TRN-D9A56C21CE257E1A,U,rest_3954,1
TRN-D9A92452132030CE,U,rest_3954,1
TRN-D9AB9254F0D72E5B,B,initial_rl,1
TRN-D9AF5E15A820DE45,C,initial_rl,1
TRN-D9B25BDE97AE6AA0,U,rest_3954,1
TRN-D9B2C43FBB7BAEB2,U,rest_3954,1
TRN-D9B50000DD896B0E,U,rest_3954,1
TRN-D9B584C97800917F,U,rest_3954,1
TRN-D9BB2FAAA9221726,U,rest_3954,1
TRN-D9C93F9F99229925,U,rest_3954,1
TRN-D9CA5E454C45CA10,U,rest_3954,1
TRN-D9D12F1A0B61840B,C,initial_rl,1
TRN-D9D950D6428E3391,C,initial_rl,1
TRN-D9E5BDC388976BBB,U,rest_3954,1
TRN-D9F2B4A1E381D03D,U,rest_3954,1
TRN-D9F419F248D8B109,C,initial_rl,1
TRN-D9F5940E25AFA8E2,C,initial_rl,1
TRN-D9FCF8B930F16B19,U,rest_3954,1
TRN-DA1207745D78807A,C,initial_rl,1
TRN-DA2113600DA2391B,U,rest_3954,1
TRN-DA265D50E213A65D,C,initial_rl,1
TRN-DA2999F865ED53A7,C,initial_rl,1
TRN-DA3159C29B1D1049,U,rest_3954,1
TRN-DA32C0385C2FDE12,C,initial_rl,1
TRN-DA37333AC968DF38,A,initial_rl,1
TRN-DA385EF8318FDC61,U,rest_3954,1
TRN-DA4423994BC2E433,U,rest_3954,1
TRN-DA6516CD0AECA547,A,initial_rl,1
TRN-DA6761DB00553512,U,rest_3954,1
TRN-DA8459F0BE7B5589,U,rest_3954,1
TRN-DA8E16C580C1B34F,A,initial_rl,1
TRN-DAA849B404412EDF,C,initial_rl,1
TRN-DAAA1C4DAC5F382D,U,rest_3954,1
TRN-DAB5BC944409E357,U,rest_3954,1
TRN-DABE84AE8800F80A,U,rest_3954,1
TRN-DAC0482BF23E7561,U,rest_3954,1
TRN-DAC96C5F827DB93D,B,initial_rl,1
TRN-DAD98280B4AB26F7,U,rest_3954,1
TRN-DAE0CB2783A04CF9,U,rest_3954,1
TRN-DAE76DD21EBF61AC,U,rest_3954,1
TRN-DAEBC49F951391B5,U,rest_3954,1
TRN-DAFA919D5253077D,U,rest_3954,1
TRN-DAFB2888D20DDCDD,U,rest_3954,1
TRN-DAFFE2FC1FF4656C,U,rest_3954,1
TRN-DB0555B22ACDB991,U,rest_3954,1
TRN-DB10BE73265ACE8B,A,initial_rl,1
TRN-DB233E34ACBDCBE5,B,initial_rl,1
TRN-DB258A7C964FBA21,U,rest_3954,1
TRN-DB3306517B22FC70,A,initial_rl,1
TRN-DB3514F34FC947E1,U,rest_3954,1
TRN-DB3C5B75F22EDDFD,U,rest_3954,1
TRN-DB4B91C27FBB8F4A,U,rest_3954,1
TRN-DB53870F6399464F,U,rest_3954,1
TRN-DB5C1F58E5098C92,U,rest_3954,1
TRN-DB61B52125903A56,U,rest_3954,1
TRN-DB6268113FFA7858,U,rest_3954,1
TRN-DB648035FB050E07,C,initial_rl,1
TRN-DB73559EB7C22624,C,initial_rl,1
TRN-DB7ACB7A35EE8E85,U,rest_3954,1
TRN-DB9680E89FF598ED,U,rest_3954,1
TRN-DB96DE9DBF558B7C,U,rest_3954,1
TRN-DBB20013624E7191,U,rest_3954,1
TRN-DBB2E3BBA9F230CB,U,rest_3954,1
TRN-DBB34031823E2AE7,B,initial_rl,1
TRN-DBBF2F77F8BEF495,U,rest_3954,1
TRN-DBC3A551EDF6D498,U,rest_3954,1
TRN-DBCAF6CB18E461E1,C,initial_rl,1
TRN-DBD06BF9DE009F45,C,initial_rl,1
TRN-DBE7586916849DC6,U,rest_3954,1
TRN-DBEC194F49616526,U,rest_3954,1
TRN-DBEF4375DC897B00,U,rest_3954,1
TRN-DBFB84646656EC83,C,initial_rl,1
TRN-DC051760549482EA,C,initial_rl,1
TRN-DC128B772041F1F8,A,initial_rl,1
TRN-DC19E60A123F5EAC,B,initial_rl,1
TRN-DC45D1C242193471,U,rest_3954,1
TRN-DC6DC8BDC5122726,U,rest_3954,1
TRN-DC715D94B2B6C64F,C,initial_rl,1
TRN-DC757431D57E64C8,C,initial_rl,1
TRN-DC8DDD4E60F4626C,U,rest_3954,1
TRN-DC90475814E043E8,A,initial_rl,1
TRN-DC95893A9351CEA2,U,rest_3954,1
TRN-DC9D51FE9684C10A,U,rest_3954,1
TRN-DCA395B420D936CD,U,rest_3954,1
TRN-DCA9FE83717512F0,U,rest_3954,1
TRN-DCAF3D962D199638,C,initial_rl,1
TRN-DCC30C7598C4210C,C,initial_rl,1
TRN-DCCDD25170E64022,U,rest_3954,1
TRN-DCD55C78AAAC12DA,U,rest_3954,1
TRN-DCDE55FB10A7A7B1,U,rest_3954,1
TRN-DCE94747893DFAD7,C,initial_rl,1
TRN-DD09AB21AAC69E73,U,rest_3954,1
TRN-DD175AA2FD2ED753,U,rest_3954,1
TRN-DD2F31E4F8269FE7,U,rest_3954,1
TRN-DD3CC134F49288E0,C,initial_rl,1
TRN-DD4A9B1DA350E9C7,U,rest_3954,1
TRN-DD58D305B1B1F85B,C,initial_rl,1
TRN-DD5FA49651CD1218,A,initial_rl,1
TRN-DD71E208C8B881D2,U,rest_3954,1
TRN-DD78856C6E8D6A5A,A,initial_rl,1
TRN-DD8FE7895C70C859,C,initial_rl,1
TRN-DD97A9DE98F93354,U,rest_3954,1
TRN-DDB3030BB206CF03,C,initial_rl,1
TRN-DDC06326C46DFDE2,C,initial_rl,1
TRN-DDC0A64CC7C7E0DD,U,rest_3954,1
TRN-DDCD6F9E5650FFB9,U,rest_3954,1
TRN-DDD127B4DD6AE353,U,rest_3954,1
TRN-DDE0011ACE59681A,U,rest_3954,1
TRN-DDF56B6AB26220EB,B,initial_rl,1
TRN-DDFD423D431F1367,U,rest_3954,1
TRN-DE0A7520E9B328E9,U,rest_3954,1
TRN-DE0CFDC3B5F0C95A,U,rest_3954,1
TRN-DE1167D85C73EA92,U,rest_3954,1
TRN-DE253CFF3B404C5B,U,rest_3954,1
TRN-DE26D1611E75A514,C,initial_rl,1
TRN-DE26F2DBD377B817,U,rest_3954,1
TRN-DE2F064070F1E579,C,initial_rl,1
TRN-DE40412223872593,U,rest_3954,1
TRN-DE7CCC4B6B86F098,U,rest_3954,1
TRN-DE83A0BD4131E1E5,U,rest_3954,1
TRN-DE9BDBF56546D842,U,rest_3954,1
TRN-DE9D19868E0C1051,U,rest_3954,1
TRN-DEA2A11C737BC65E,U,rest_3954,1
TRN-DEB0788ED957A22C,U,rest_3954,1
TRN-DECEE7082907A739,C,initial_rl,1
TRN-DECF8EB42319431E,B,initial_rl,1
TRN-DED9EB4C1C28D6B0,U,rest_3954,1
TRN-DEE431459A7CF7FE,A,initial_rl,1
TRN-DEF0DA5DA9F98956,B,initial_rl,1
TRN-DEFE979C52FFD7B7,U,rest_3954,1
TRN-DF03E67C6090892E,U,rest_3954,1
TRN-DF06B4B2739B1FEA,U,rest_3954,1
TRN-DF31D2720A7FA27A,U,rest_3954,1
TRN-DF3540CA58F66E72,C,initial_rl,1
TRN-DF4BA9B9C38747B5,U,rest_3954,1
TRN-DF6158E6D0124B64,U,rest_3954,1
TRN-DFBC2500E1291379,U,rest_3954,1
TRN-DFBDE139FB742695,B,initial_rl,1
TRN-DFBE3A48E49DD614,B,initial_rl,1
TRN-DFC3F9479A1160AB,U,rest_3954,1
TRN-DFCE22C6C2F0AEF4,U,rest_3954,1
TRN-DFD0F10637D4F638,C,initial_rl,1
TRN-DFE3354D3C81DE3A,U,rest_3954,1
TRN-DFFE3FD6C6ABEF94,C,initial_rl,1
TRN-E01E9706D02982AC,C,initial_rl,1
TRN-E030889E5C32BCE2,U,rest_3954,1
TRN-E04215D52B401136,U,rest_3954,1
TRN-E0439B755A6B3427,U,rest_3954,1
TRN-E04BC52CA5F0C4FD,U,rest_3954,1
TRN-E050D1EEDBA4F8AB,B,initial_rl,1
TRN-E0524D4823C28C1B,U,rest_3954,1
TRN-E064AC154983B6C1,C,initial_rl,1
TRN-E070FB480A433CC5,C,initial_rl,1
TRN-E073DFB9248E80BF,U,rest_3954,1
TRN-E07837C4082E804A,B,initial_rl,1
TRN-E078521FEB48F438,U,rest_3954,1
TRN-E079066D41A4D273,U,rest_3954,1
TRN-E079EBF245B820A9,U,rest_3954,1
TRN-E07B9EB686C92853,U,rest_3954,1
TRN-E07BA44793E5D16B,B,initial_rl,1
TRN-E07EB2136FDB8DF1,A,initial_rl,1
TRN-E07FFC1446A47717,C,initial_rl,1
TRN-E0816B188C0A611D,U,rest_3954,1
TRN-E08D249AF06B2724,U,rest_3954,1
TRN-E09BE91D731C5416,U,rest_3954,1
TRN-E0A3FD78B8CF74A7,U,rest_3954,1
TRN-E0A781CB7D675DFD,A,initial_rl,1
TRN-E0A830662A93D264,C,initial_rl,1
TRN-E0A8DA6204D25400,C,initial_rl,1
TRN-E0B977CF68D18DF0,C,initial_rl,1
TRN-E0BB8D6B1962E013,U,rest_3954,1
TRN-E0C080D7584B3554,C,initial_rl,1
TRN-E0DAEA6F8A51FA36,U,rest_3954,1
TRN-E0E913F8E6142C9B,U,rest_3954,1
TRN-E0EA21EF2C6305F4,A,initial_rl,1
TRN-E0EE27C68DE1D9DC,A,initial_rl,1
TRN-E10062481D2FF4D4,U,rest_3954,1
TRN-E109061DD1715EA0,B,initial_rl,1
TRN-E117416857112FC4,U,rest_3954,1
TRN-E119F8ABA3A8F462,U,rest_3954,1
TRN-E11FE289A057BCD1,U,rest_3954,1
TRN-E123055F8F26D4A7,A,initial_rl,1
TRN-E12476ED2169158F,U,rest_3954,1
TRN-E127C242CD45FA5F,U,rest_3954,1
TRN-E13C858B86E6C0FA,A,initial_rl,1
TRN-E1433E360700FC40,A,initial_rl,1
TRN-E1495BC6D4551298,A,initial_rl,1
TRN-E14B5C698A0B4DC3,U,rest_3954,1
TRN-E14F3266B1D84755,C,initial_rl,1
TRN-E15BCE8AF1431F8A,U,rest_3954,1
TRN-E15E94DB1AE0C4FB,U,rest_3954,1
TRN-E1660BF58FF99CD1,C,initial_rl,1
TRN-E1770AC61B0C7687,U,rest_3954,1
TRN-E17D45253C823532,U,rest_3954,1
TRN-E199C3ACDA628FD8,U,rest_3954,1
TRN-E1AF7266953D5305,U,rest_3954,1
TRN-E1B8A017B3AD5FF9,U,rest_3954,1
TRN-E1C74EDC1F395D18,U,rest_3954,1
TRN-E1CB1F35DAC58DF8,C,initial_rl,1
TRN-E1CE4A5C8C2EC405,C,initial_rl,1
TRN-E1DEFEC5543BC753,U,rest_3954,1
TRN-E1E4A299D64A10E7,U,rest_3954,1
TRN-E1F4DF5D31AE85E2,U,rest_3954,1
TRN-E1F5375630771831,B,initial_rl,1
TRN-E1F601013A897B27,U,rest_3954,1
TRN-E1F80584C8344F29,C,initial_rl,1
TRN-E1FBFAED245D2AEC,C,initial_rl,1
TRN-E2084C9B41B166FB,U,rest_3954,1
TRN-E208C69DD6C2A16F,U,rest_3954,1
TRN-E217181692513D87,A,initial_rl,1
TRN-E21FCA9BE36D77C3,B,initial_rl,1
TRN-E229B85197239A7F,C,initial_rl,1
TRN-E23ACBD91D7210FF,U,rest_3954,1
TRN-E23DAC64A1042EFB,A,initial_rl,1
TRN-E251C68F8496ECBF,U,rest_3954,1
TRN-E25F3F669B55911E,U,rest_3954,1
TRN-E25F8B4FD0993CA1,B,initial_rl,1
TRN-E26095BB987A08DB,U,rest_3954,1
TRN-E262C375E2829F17,U,rest_3954,1
TRN-E26C0525AA1A10A0,U,rest_3954,1
TRN-E26FE7013E5DEDD0,A,initial_rl,1
TRN-E278EB534195D681,U,rest_3954,1
TRN-E28AB4712E2A3F30,U,rest_3954,1
TRN-E28B1DB4143F53B8,B,initial_rl,1
TRN-E28E464805FA7C88,C,initial_rl,1
TRN-E29DDEE091E62E0C,U,rest_3954,1
TRN-E2B9AA457CE2D472,U,rest_3954,1
TRN-E2C1376E4A3D26C6,U,rest_3954,1
TRN-E2D5488BB070D1EC,C,initial_rl,1
TRN-E2D819D533772F52,U,rest_3954,1
TRN-E2F8B577371942D6,C,initial_rl,1
TRN-E2FC88803FADDBD1,U,rest_3954,1
TRN-E30387E49CEA0489,U,rest_3954,1
TRN-E308DEACE261C6B4,A,initial_rl,1
TRN-E3234C251BAB9648,A,initial_rl,1
TRN-E32C27A92E1F3DEB,U,rest_3954,1
TRN-E33B0EA906E2B0C0,U,rest_3954,1
TRN-E33CEE4C9B5D03E8,B,initial_rl,1
TRN-E33DD6D428AEE3B8,U,rest_3954,1
TRN-E3600227C20C25DD,U,rest_3954,1
TRN-E362ADEA962086FC,A,initial_rl,1
TRN-E36D57FBA03CF276,C,initial_rl,1
TRN-E37177D293210F08,U,rest_3954,1
TRN-E379325C4C05699B,C,initial_rl,1
TRN-E3797CFD18A7C44E,U,rest_3954,1
TRN-E38D071A166003CF,B,initial_rl,1
TRN-E39A632002AC442A,U,rest_3954,1
TRN-E39FA775FD76346D,A,initial_rl,1
TRN-E3A6C320A4CF7A5A,U,rest_3954,1
TRN-E3AAFC5A67066A82,U,rest_3954,1
TRN-E3AE07090DE999F8,B,initial_rl,1
TRN-E3B1405F497E7303,U,rest_3954,1
TRN-E3B9D34723555DF0,B,initial_rl,1
TRN-E3C5949159F5A059,U,rest_3954,1
TRN-E3C979505FB7F6F3,A,initial_rl,1
TRN-E3DB4729A5EAFD47,U,rest_3954,1
