anon_record_id,anon_instance_id,routing_group,training_phase,source_subset
REC-8C11F1408A84F27E,TRN-AC383DAC4FC36056,A,stratified_balanced_rl,initial_rl
REC-8C186D3923505CFE,TRN-0EE4BF1185DF1CD6,C,stratified_balanced_rl,initial_rl
REC-8C35B793066AD7D8,TRN-E43FDFF8413CFA9F,B,stratified_balanced_rl,initial_rl
REC-8C3CB3E3F6BD9A16,TRN-BC7D70F1863144CC,C,stratified_balanced_rl,initial_rl
REC-8C4BA5952B374914,TRN-D4F4B090126AB7C6,A,stratified_balanced_rl,initial_rl
REC-8CD34EC3B93DA73B,TRN-EC75C78A74D89866,C,stratified_balanced_rl,initial_rl
REC-8CDF08B6F0954A6D,TRN-3ABF597F529161DE,C,stratified_balanced_rl,initial_rl
REC-8CE11D9745F75A16,TRN-4F106EA6AB6CBB38,B,stratified_balanced_rl,initial_rl
REC-8CF0049ECE212DF7,TRN-3A9D41BC3EF50A5F,A,stratified_balanced_rl,initial_rl
REC-8D2307633D9DFDB0,TRN-5FB35194BAC4F1A8,B,stratified_balanced_rl,initial_rl
REC-8D301FA804AE9D4D,TRN-36EFD3C5F011A8CC,A,stratified_balanced_rl,initial_rl
REC-8DA210383EC32A5E,TRN-3F14051A4E27F4D9,B,stratified_balanced_rl,initial_rl
REC-8DD2D1333ED903E2,TRN-9602EF679C6F2C81,B,stratified_balanced_rl,initial_rl
REC-8DEBAAB74DA9C67C,TRN-ACFCDB643EC34E7D,C,stratified_balanced_rl,initial_rl
REC-8E087014A87DCE06,TRN-D3F78C81837A48F1,A,stratified_balanced_rl,initial_rl
REC-8E42E1A301A21822,TRN-B2A47F7A2248852C,A,stratified_balanced_rl,initial_rl
REC-8E4F4A758390B375,TRN-353FDFE6D246CFCF,A,stratified_balanced_rl,initial_rl
REC-8EDFFA65E8555A8C,TRN-43D92ACB1660D6E2,A,stratified_balanced_rl,initial_rl
REC-8F10F8B419F7CE96,TRN-50FDAD354BE7CDA0,C,stratified_balanced_rl,initial_rl
REC-8F48380A41EB0075,TRN-4BF7C370EE8DC7AD,A,stratified_balanced_rl,initial_rl
REC-8F663969443FF017,TRN-58E619BA80924E58,C,stratified_balanced_rl,initial_rl
REC-8FABD2946B456A0B,TRN-306D51611F97D8F6,A,stratified_balanced_rl,initial_rl
REC-8FBE0126FC7B7C08,TRN-E52FBEA5BB12A544,A,stratified_balanced_rl,initial_rl
REC-8FC710E0F783FADF,TRN-E8AE01AFD1529168,C,stratified_balanced_rl,initial_rl
REC-9025EA2BD57D8AFF,TRN-30BC103C11BC9B91,A,stratified_balanced_rl,initial_rl
REC-904978947A070E09,TRN-63CB8F03D3D617F6,C,stratified_balanced_rl,initial_rl
REC-905FEE757A4BFFEC,TRN-2F9786AD1FBFD5FD,A,stratified_balanced_rl,initial_rl
REC-90A14C7FA79D6E96,TRN-A74360F250E6BA8C,B,stratified_balanced_rl,initial_rl
REC-90A85807BD59F3D6,TRN-787D3DD425C5D051,B,stratified_balanced_rl,initial_rl
REC-90AE77FD474D96BC,TRN-AEFDE77DCCB7607E,C,stratified_balanced_rl,initial_rl
REC-90D11C3DF152AB6F,TRN-377097C10D3398E8,A,stratified_balanced_rl,initial_rl
REC-90DCFC7628727C79,TRN-68D62F6467571EC5,C,stratified_balanced_rl,initial_rl
REC-911001323BDD0D32,TRN-402648E54CE1E862,B,stratified_balanced_rl,initial_rl
REC-91543CA638DFFC28,TRN-1D8ED87FC03F8031,B,stratified_balanced_rl,initial_rl
REC-9171094EFA74E5A0,TRN-64E0B4CB6716D088,C,stratified_balanced_rl,initial_rl
REC-918D4644677C75F5,TRN-7BE7266454A728BC,C,stratified_balanced_rl,initial_rl
REC-91AB866EC7420677,TRN-643ED6425DC0BCC4,B,stratified_balanced_rl,initial_rl
REC-91F096110F4D66A2,TRN-D88CBD8226AFCECF,B,stratified_balanced_rl,initial_rl
REC-91F27DF98D99FE24,TRN-8FC54F3C2B8CE4E6,A,stratified_balanced_rl,initial_rl
REC-92091A550775F84B,TRN-9DF2C38C6D0BF027,B,stratified_balanced_rl,initial_rl
REC-9217662080F9A276,TRN-9E171DADD496BFE9,C,stratified_balanced_rl,initial_rl
REC-921D2B147370A01A,TRN-D222663B5D5EFAE4,C,stratified_balanced_rl,initial_rl
REC-92A6985E9E2736F4,TRN-69707E3DE33CC455,A,stratified_balanced_rl,initial_rl
REC-92CA69DCDD80BEA8,TRN-D5D996E7F65EB02C,C,stratified_balanced_rl,initial_rl
REC-92D361B7E96FAF84,TRN-754FF6BD7E4A12F2,A,stratified_balanced_rl,initial_rl
REC-92E5406600FBB844,TRN-14AB9BCABD516FC9,B,stratified_balanced_rl,initial_rl
REC-92FCA753E7D6AE02,TRN-93119F212A80DA66,A,stratified_balanced_rl,initial_rl
REC-9340473459CB3B10,TRN-723B8E03F218BD29,C,stratified_balanced_rl,initial_rl
REC-937F63EE211CD15A,TRN-83C1E6C074C4274E,A,stratified_balanced_rl,initial_rl
REC-93B98337949A5483,TRN-6228109C327B37AB,C,stratified_balanced_rl,initial_rl
REC-93BDEE0F610E7D13,TRN-919FC16F66BC376C,B,stratified_balanced_rl,initial_rl
REC-93CEA376A7DC0AF1,TRN-47DA52A14E8FA658,C,stratified_balanced_rl,initial_rl
REC-9414E25041662E78,TRN-49B0087C76103DFF,B,stratified_balanced_rl,initial_rl
REC-943BECF9F10E3B01,TRN-6D964F3573E11773,A,stratified_balanced_rl,initial_rl
REC-9453E43E8EC83F9E,TRN-21A69286AC98B453,C,stratified_balanced_rl,initial_rl
REC-9491360DA179E37E,TRN-20925F4FAEA079B1,B,stratified_balanced_rl,initial_rl
REC-94E0346B2F34A0A0,TRN-F71B53157A76815A,B,stratified_balanced_rl,initial_rl
REC-952E74B9EE21D3F1,TRN-5AB4BE0A830DF143,C,stratified_balanced_rl,initial_rl
REC-953467815285C0E8,TRN-9494C892B2BBDDD8,B,stratified_balanced_rl,initial_rl
REC-9575E3F543B0A189,TRN-4A5AF906C763065B,A,stratified_balanced_rl,initial_rl
REC-9580A589A0FA0471,TRN-FDC6A3D9DF8A8A47,C,stratified_balanced_rl,initial_rl
REC-9581C2A621C7ACAA,TRN-9DE6B66E0B7B941D,C,stratified_balanced_rl,initial_rl
REC-9588F7C004EF255A,TRN-86B793FB0755FFE4,C,stratified_balanced_rl,initial_rl
REC-9596FBF90FAB4389,TRN-0DEFACB9D437EC5E,B,stratified_balanced_rl,initial_rl
REC-95D321AFCBF695AF,TRN-C539CA88E73AB1EC,B,stratified_balanced_rl,initial_rl
REC-962F25F8F029D86A,TRN-03A6156ADD94FEF6,A,stratified_balanced_rl,initial_rl
REC-9643D449466B645D,TRN-935E5771F1222055,A,stratified_balanced_rl,initial_rl
REC-968B25AC947284B3,TRN-FCD8128394E03B8B,B,stratified_balanced_rl,initial_rl
REC-96E66465ACA4A0AA,TRN-E6915EE6318661AB,A,stratified_balanced_rl,initial_rl
REC-9730726B5FAB8920,TRN-0B8FF9EB1C622D0E,B,stratified_balanced_rl,initial_rl
REC-974665EE99642921,TRN-5634E27D1EC99D4A,A,stratified_balanced_rl,initial_rl
REC-974834FA26F4F9F8,TRN-61869D3EE15AF625,A,stratified_balanced_rl,initial_rl
REC-974D0C6E4B7DA183,TRN-AF6E9C39C13CEA5C,A,stratified_balanced_rl,initial_rl
REC-9750B7EE7DC7DAED,TRN-E3234C251BAB9648,A,stratified_balanced_rl,initial_rl
REC-97FAC3035A586BA7,TRN-2A5802C13E525722,B,stratified_balanced_rl,initial_rl
REC-98000E2F27BD2D19,TRN-1B07826C05B27A13,C,stratified_balanced_rl,initial_rl
REC-9800C907BA15758F,TRN-24DB5C8994E97B0A,B,stratified_balanced_rl,initial_rl
REC-982B80967DA14EA8,TRN-9468C90DEC1B3A79,C,stratified_balanced_rl,initial_rl
REC-98681CB713066473,TRN-D5839A83C51F373F,C,stratified_balanced_rl,initial_rl
REC-98A307212ADD8B23,TRN-AA91AB4618DF833C,A,stratified_balanced_rl,initial_rl
REC-98B5866F79161945,TRN-6461AA6EF5996253,C,stratified_balanced_rl,initial_rl
REC-98CC88E4C396293A,TRN-8E29550881D16AB7,A,stratified_balanced_rl,initial_rl
REC-990DA9A86E333DC5,TRN-30463AA784C65FF6,B,stratified_balanced_rl,initial_rl
REC-99589B7532CEF10C,TRN-902917AF91636B39,B,stratified_balanced_rl,initial_rl
REC-9967A511E2DD4E20,TRN-17183D54BCD41B7F,C,stratified_balanced_rl,initial_rl
REC-998C3FF319A07947,TRN-953785BA44224707,A,stratified_balanced_rl,initial_rl
REC-99929FD4CB13912E,TRN-E59EBE7E3FF1AC16,B,stratified_balanced_rl,initial_rl
REC-9997C372DE7C891F,TRN-C94EB920C213DC55,A,stratified_balanced_rl,initial_rl
REC-99C017F5C6D22696,TRN-F47F3957251669E2,C,stratified_balanced_rl,initial_rl
REC-99CE45B30BE2741F,TRN-FC77B590F3306CC6,C,stratified_balanced_rl,initial_rl
REC-99F392E1E61C01C0,TRN-C92B63258DF41880,B,stratified_balanced_rl,initial_rl
REC-9A1C5CBE892309DD,TRN-58ED50B434E70E09,A,stratified_balanced_rl,initial_rl
REC-9ABD950B217B442F,TRN-FFBD1FB01525CB4D,B,stratified_balanced_rl,initial_rl
REC-9AC83BB3D7A26E6A,TRN-3F0E1D72DF2E873B,A,stratified_balanced_rl,initial_rl
REC-9B355CC715C66F9A,TRN-AB27A8B6DCA9D129,B,stratified_balanced_rl,initial_rl
REC-9B8DBCD08C6171C0,TRN-A4ADD8A42C3B45A7,A,stratified_balanced_rl,initial_rl
REC-9BA192C1B7C225D9,TRN-CA0E2C576FA78C85,B,stratified_balanced_rl,initial_rl
REC-9BC9718118AC368F,TRN-F17D57162C43CA3A,C,stratified_balanced_rl,initial_rl
REC-9BC99EAA19FCAF2F,TRN-C382C5AFAD537F6F,C,stratified_balanced_rl,initial_rl
REC-9BD1D6C7EC9C7988,TRN-419FC1E7933C6A24,A,stratified_balanced_rl,initial_rl
REC-9BE027D1433E2528,TRN-3C733FE5DBDF1849,C,stratified_balanced_rl,initial_rl
REC-9C05F1F4D34AD545,TRN-B45A4D74A1CB501C,C,stratified_balanced_rl,initial_rl
REC-9C100861C29B98B7,TRN-A71D0177568B5A06,A,stratified_balanced_rl,initial_rl
REC-9C4F78C8E17FD1A5,TRN-9F3ABD7603F1FDE1,C,stratified_balanced_rl,initial_rl
REC-9C5838C56015D112,TRN-DFBE3A48E49DD614,B,stratified_balanced_rl,initial_rl
REC-9C8BEC07FABC9F40,TRN-1E4F1BE45155B8A8,C,stratified_balanced_rl,initial_rl
REC-9C981E03D394EAE0,TRN-32D76F2B130543A8,C,stratified_balanced_rl,initial_rl
REC-9CC21DFE356C3322,TRN-214D6E0AF9A67AFE,B,stratified_balanced_rl,initial_rl
REC-9CEC2F81B8E1D0DB,TRN-9135C549E533339A,A,stratified_balanced_rl,initial_rl
REC-9D030B17EADF0DC1,TRN-A0661B44EABA49F7,A,stratified_balanced_rl,initial_rl
REC-9D17D039358477AD,TRN-50DFCFF78F47C4E7,C,stratified_balanced_rl,initial_rl
REC-9D408C7250516E2A,TRN-B39F95CE2A649CFB,A,stratified_balanced_rl,initial_rl
REC-9D45B0383C2D8B0A,TRN-14C88818C8533FE7,A,stratified_balanced_rl,initial_rl
REC-9D4E0DF45D17C899,TRN-F388075B62710901,A,stratified_balanced_rl,initial_rl
REC-9D4F2BEF3D9A9826,TRN-0186A33E9984F437,A,stratified_balanced_rl,initial_rl
REC-9D8CC61D2F6C9438,TRN-6792491473B606ED,A,stratified_balanced_rl,initial_rl
REC-9DD117F228E8E1C8,TRN-E7B9820C038939B6,B,stratified_balanced_rl,initial_rl
REC-9E30E3EB0FADB86B,TRN-6E45B1B302180767,B,stratified_balanced_rl,initial_rl
REC-9E5DA41E1A7F3185,TRN-E9C44A2DA7157236,C,stratified_balanced_rl,initial_rl
REC-9E5E6B5CC5D7F935,TRN-D2A61B21AFF9C638,A,stratified_balanced_rl,initial_rl
REC-9E738F818F446090,TRN-C05DBE3E893AB018,A,stratified_balanced_rl,initial_rl
REC-9E92270191EE7818,TRN-9D954620D0DCC918,A,stratified_balanced_rl,initial_rl
REC-9E931931ADFFC2FB,TRN-6E2E33F1F9C45D26,C,stratified_balanced_rl,initial_rl
REC-9E9F3A1C50D1E68C,TRN-529BD319C6AB702F,B,stratified_balanced_rl,initial_rl
REC-9EA32496A1143FD7,TRN-BC77B736006DF7A4,B,stratified_balanced_rl,initial_rl
REC-9EF77FC56653FD5B,TRN-D68F973063118F70,B,stratified_balanced_rl,initial_rl
REC-9EFDF4546825B59C,TRN-A4DF27133C630316,C,stratified_balanced_rl,initial_rl
REC-9F305714FFAC16B3,TRN-ECC5A80646398CDA,C,stratified_balanced_rl,initial_rl
REC-9F6691F74270F4FC,TRN-FA6B55433987F390,B,stratified_balanced_rl,initial_rl
REC-9F92D55E9A9DB6E8,TRN-7BCC1E2EBF59A0BF,A,stratified_balanced_rl,initial_rl
REC-9F9D4174E650E05D,TRN-FC3582F7D8C595DA,B,stratified_balanced_rl,initial_rl
REC-9FA4685E1DFE9659,TRN-47D746A47D6EDDB9,A,stratified_balanced_rl,initial_rl
REC-9FD52645610ADB2E,TRN-B0237D96ACA9BED1,A,stratified_balanced_rl,initial_rl
REC-9FEE9CFA53D9F4E9,TRN-E967AD35540F3E13,C,stratified_balanced_rl,initial_rl
REC-A03B5CB3969F8095,TRN-4E54FD5607DB5076,C,stratified_balanced_rl,initial_rl
REC-A045FF103A25F903,TRN-61EE647611FE5FB7,A,stratified_balanced_rl,initial_rl
REC-A055A6D64A059BB0,TRN-6A33F382A6BED8DE,A,stratified_balanced_rl,initial_rl
REC-A064ED217C7BDC2D,TRN-7113B25E91AD8853,B,stratified_balanced_rl,initial_rl
REC-A0725D593FC78F94,TRN-8134AE8F5F0357E3,B,stratified_balanced_rl,initial_rl
REC-A0AA197ECDE609C6,TRN-873407744AD77CE4,B,stratified_balanced_rl,initial_rl
REC-A0D82ECEDAB10507,TRN-4EDE17E3B4D77638,C,stratified_balanced_rl,initial_rl
REC-A0DB63B0D8D49310,TRN-BF06CE68B77E7CDA,A,stratified_balanced_rl,initial_rl
REC-A128200AEB00ADB2,TRN-4B9500176BDCE72A,C,stratified_balanced_rl,initial_rl
REC-A1CB331B59898646,TRN-8D813CFD9B04FE21,C,stratified_balanced_rl,initial_rl
REC-A1D51D3638439411,TRN-77E4017FB81FF6A7,A,stratified_balanced_rl,initial_rl
REC-A1F10A0D6A32042A,TRN-C5005A3835BF54EC,A,stratified_balanced_rl,initial_rl
REC-A21032AAF2A6995C,TRN-E6FD856D1EFDD736,B,stratified_balanced_rl,initial_rl
REC-A33824DB10858300,TRN-244E11737D9B24CF,A,stratified_balanced_rl,initial_rl
REC-A3811BCAEF9E8BE1,TRN-94C25DC096B92380,C,stratified_balanced_rl,initial_rl
REC-A3F00FDC7D45E224,TRN-AE459BCE242E8090,C,stratified_balanced_rl,initial_rl
REC-A48D0B6E51441BE1,TRN-04F514C1AA2EE7BE,B,stratified_balanced_rl,initial_rl
REC-A4BF491F75A95B70,TRN-D21B155D84968614,B,stratified_balanced_rl,initial_rl
REC-A4F8A9716D714D53,TRN-9DF627A03FC7AFE9,A,stratified_balanced_rl,initial_rl
REC-A53FD0D3C3B60016,TRN-30251699B579C1D0,C,stratified_balanced_rl,initial_rl
REC-A5565D5E244BBC4B,TRN-C0540F04A86C2364,A,stratified_balanced_rl,initial_rl
REC-A5A9281461262718,TRN-6D9DFB801AF94E43,B,stratified_balanced_rl,initial_rl
REC-A652ACF0239842B9,TRN-15EA0ABD6C18717E,C,stratified_balanced_rl,initial_rl
REC-A6909BF84AA36BF1,TRN-F1F86DA2F4561C7F,B,stratified_balanced_rl,initial_rl
REC-A69B70F7488E3F13,TRN-081B06256E404ABB,B,stratified_balanced_rl,initial_rl
REC-A6B466B42454EDB9,TRN-162328DF6313DD8D,B,stratified_balanced_rl,initial_rl
REC-A6D134A0579C4157,TRN-363443861BDE815F,A,stratified_balanced_rl,initial_rl
REC-A7161BE56696FE66,TRN-6F959917CB943C3F,C,stratified_balanced_rl,initial_rl
REC-A7762430774D6E95,TRN-BB3F69D34123AF41,B,stratified_balanced_rl,initial_rl
REC-A7798630E0974F0E,TRN-BB32A9A89AC9FFB8,A,stratified_balanced_rl,initial_rl
REC-A7CC137639358A76,TRN-7CC97B1B65359791,B,stratified_balanced_rl,initial_rl
REC-A7EF4CDA813E8FD5,TRN-0342CEB0B1DD7D6D,B,stratified_balanced_rl,initial_rl
REC-A7FC23444D1ADB18,TRN-EA8BC2BE1F67FAAA,B,stratified_balanced_rl,initial_rl
REC-A814F8803090BCB8,TRN-AA7F588DF0E41A3D,B,stratified_balanced_rl,initial_rl
REC-A81810D585703DCA,TRN-73E30CA3EA506D6A,B,stratified_balanced_rl,initial_rl
REC-A847DF35F6204012,TRN-5DED2ECEB3A550E4,B,stratified_balanced_rl,initial_rl
REC-A8CA3699B7E2FDA5,TRN-2F03B523DA233C1A,A,stratified_balanced_rl,initial_rl
REC-A8CABE4729AF7282,TRN-85B5F49A0A6456B3,B,stratified_balanced_rl,initial_rl
REC-A8E8FD0D2CE0B3E5,TRN-FFEDF482C8445057,A,stratified_balanced_rl,initial_rl
REC-A905A756D0589F90,TRN-B154E86EF58F841F,B,stratified_balanced_rl,initial_rl
REC-A9232E6456F71903,TRN-23AD702003B5AAA2,A,stratified_balanced_rl,initial_rl
REC-A94D9EE199BFA812,TRN-4FBDEA60E356AA10,B,stratified_balanced_rl,initial_rl
REC-A96CED70A5055C47,TRN-B0957F51B8BC62F0,A,stratified_balanced_rl,initial_rl
REC-A9A7A0DA395059B8,TRN-BAFAF985BCC0B207,A,stratified_balanced_rl,initial_rl
REC-AA104E67A0FD8CEA,TRN-391E81CD51BBBE12,B,stratified_balanced_rl,initial_rl
REC-AA26B1EBE4EBBCEA,TRN-2449ABA6FEE0AD30,B,stratified_balanced_rl,initial_rl
REC-AA4F36EFB2D843C8,TRN-27783F06CDAA7C43,A,stratified_balanced_rl,initial_rl
REC-AA75D607BEEB60EC,TRN-283AE1CDABA5B8C2,B,stratified_balanced_rl,initial_rl
REC-AA805C5976002882,TRN-486248BA2DEAD918,B,stratified_balanced_rl,initial_rl
REC-AAA094765F26701A,TRN-4AC88586D82CEDEB,B,stratified_balanced_rl,initial_rl
REC-AAC3DA768425BD4E,TRN-DA6516CD0AECA547,A,stratified_balanced_rl,initial_rl
REC-AACB272640C3474E,TRN-89171054E2F4225B,A,stratified_balanced_rl,initial_rl
REC-AB0E1417E33A95CF,TRN-77C9C106AB368809,A,stratified_balanced_rl,initial_rl
REC-AB1DEE48A598FB29,TRN-03C0140326CDD64F,B,stratified_balanced_rl,initial_rl
REC-ABC89C0B14A5DD77,TRN-5EB2B17AA6ACCA0D,B,stratified_balanced_rl,initial_rl
REC-ABCC7852D5D55D97,TRN-F0301D0FF91B2A50,C,stratified_balanced_rl,initial_rl
REC-AC0392F6967F4F41,TRN-CC9445A982F3942F,A,stratified_balanced_rl,initial_rl
REC-AC0D73443A76C848,TRN-B0D37BD62191D533,B,stratified_balanced_rl,initial_rl
REC-AC1C08A897D31E63,TRN-7D8E0064738DE773,C,stratified_balanced_rl,initial_rl
REC-AC39E02AF34B20F5,TRN-A5C051604B796798,C,stratified_balanced_rl,initial_rl
REC-ACBB13A7169027BD,TRN-2B8B15D19BD9C97D,B,stratified_balanced_rl,initial_rl
REC-ACC723105836E910,TRN-77C32857F0E8BE17,B,stratified_balanced_rl,initial_rl
REC-ACEB256461928E85,TRN-C218174ED270F9EA,A,stratified_balanced_rl,initial_rl
REC-AD48E4D43359CD65,TRN-EB4B1C03DA6F859B,C,stratified_balanced_rl,initial_rl
REC-AD696AC88D3B354C,TRN-8A905F59E376D4B6,A,stratified_balanced_rl,initial_rl
REC-AD7F388D7A07D90D,TRN-2D28F0C51E879CE5,A,stratified_balanced_rl,initial_rl
REC-ADD3166DD519BD00,TRN-2381D51A914ED3FC,A,stratified_balanced_rl,initial_rl
REC-AE3BA24E1087AF67,TRN-238AAC03225D18FE,C,stratified_balanced_rl,initial_rl
REC-AE3E36C53CB41371,TRN-81688AEE4BC43B9F,A,stratified_balanced_rl,initial_rl
REC-AEED8CFB2F0C1F9F,TRN-1EA1763299F1FA49,B,stratified_balanced_rl,initial_rl
REC-AF0401C4A9C1D708,TRN-A7592B5FFD38902A,C,stratified_balanced_rl,initial_rl
REC-AF172CD1C9B667EE,TRN-77B9EC11B7751252,C,stratified_balanced_rl,initial_rl
REC-AF44BB5D72650488,TRN-55F8777006BDB055,B,stratified_balanced_rl,initial_rl
REC-AFBF3E70C374A6E4,TRN-AD47D40DEAFDE980,C,stratified_balanced_rl,initial_rl
REC-B0092089B80AF22C,TRN-1C40F5F1BE7DC405,C,stratified_balanced_rl,initial_rl
REC-B0A1C992A94169AF,TRN-99C4230D1346A977,C,stratified_balanced_rl,initial_rl
REC-B0D3CD99CF808DFB,TRN-DA8E16C580C1B34F,A,stratified_balanced_rl,initial_rl
REC-B1077B5E8A142F6F,TRN-D9AB9254F0D72E5B,B,stratified_balanced_rl,initial_rl
REC-B12646D1B0DCC7B8,TRN-14D0320F8946D4D0,C,stratified_balanced_rl,initial_rl
REC-B13F0E9F6CC544FC,TRN-3D2DE2D798AC1BB1,C,stratified_balanced_rl,initial_rl
REC-B147C2FB987D7B9F,TRN-1B87B4984A37F670,C,stratified_balanced_rl,initial_rl
REC-B14D1323D5775E23,TRN-712186B6A613BB62,A,stratified_balanced_rl,initial_rl
REC-B1715318F01848E5,TRN-C6B968CC81EC6A32,C,stratified_balanced_rl,initial_rl
REC-B17F6E85C280EDB1,TRN-A28D3BDAC9B3F528,B,stratified_balanced_rl,initial_rl
REC-B18A39095E312BAD,TRN-4B62538C9A471848,B,stratified_balanced_rl,initial_rl
REC-B1B5307DCB23C6B6,TRN-F997660794CEF6C4,C,stratified_balanced_rl,initial_rl
REC-B20B1582E2F47587,TRN-F98FFA237ACF0DB4,B,stratified_balanced_rl,initial_rl
REC-B212680E87970C2D,TRN-7148E074B137CEC8,C,stratified_balanced_rl,initial_rl
REC-B2427ACDE3CF5F12,TRN-ABCCD8947464D0E1,C,stratified_balanced_rl,initial_rl
REC-B252DF562E72DFDB,TRN-0A7D17C6E6F730B6,A,stratified_balanced_rl,initial_rl
REC-B27426309EE37D99,TRN-B7CE03C33AB36215,C,stratified_balanced_rl,initial_rl
REC-B2825AAF374DE786,TRN-5835F7AA6E46997C,C,stratified_balanced_rl,initial_rl
REC-B29011DC8326C5A2,TRN-BE6028C32113507F,C,stratified_balanced_rl,initial_rl
REC-B2C614BFC8F33F89,TRN-0AABA3A201BCB0E5,B,stratified_balanced_rl,initial_rl
REC-B2D1ECD7109D7526,TRN-9DC2ECC5198D2890,B,stratified_balanced_rl,initial_rl
REC-B2D6962218924576,TRN-7EE1EF604FFC8DF0,A,stratified_balanced_rl,initial_rl
REC-B2E2106CE106A7CC,TRN-E13C858B86E6C0FA,A,stratified_balanced_rl,initial_rl
REC-B2EF43A18474D77D,TRN-AB122A6EC356BECD,A,stratified_balanced_rl,initial_rl
REC-B2F05F02D396E7A2,TRN-8DF07E19C05A8F28,C,stratified_balanced_rl,initial_rl
REC-B2FF66F359BF1B11,TRN-D68BDDD8AA9D938F,B,stratified_balanced_rl,initial_rl
REC-B3027AF78DBA51E8,TRN-7AEACB89647C8809,B,stratified_balanced_rl,initial_rl
REC-B3FC41B5F15CC86B,TRN-309DEA73A7BEF2EA,B,stratified_balanced_rl,initial_rl
REC-B41A09872E720ADB,TRN-FA862799FC864B55,C,stratified_balanced_rl,initial_rl
REC-B47BCF0997D3A31C,TRN-EA9A6E1DC1915349,C,stratified_balanced_rl,initial_rl
REC-B4CC00E2079ADB83,TRN-9D17E7323DFCB006,A,stratified_balanced_rl,initial_rl
REC-B58FE4E9B84A807A,TRN-61335761F502A3CB,B,stratified_balanced_rl,initial_rl
REC-B5BC6AD9E27F6BB4,TRN-F109502F0578DE6C,B,stratified_balanced_rl,initial_rl
REC-B5D8E1C059F05A31,TRN-381E531F9C9E0C2D,A,stratified_balanced_rl,initial_rl
REC-B5DA799798BDD8D4,TRN-7C67C108BC68B339,B,stratified_balanced_rl,initial_rl
REC-B5FB469E593CD21C,TRN-864EC010BB08DF03,B,stratified_balanced_rl,initial_rl
REC-B6596DA0466AD86E,TRN-F02C13243D7B83AF,A,stratified_balanced_rl,initial_rl
REC-B67B4DB1A1F6F74D,TRN-526E4197D3959B07,A,stratified_balanced_rl,initial_rl
REC-B681456F83734BE6,TRN-28A5693619C5BE4B,A,stratified_balanced_rl,initial_rl
REC-B696B876D3B17FB7,TRN-9617FB693FD61B5F,C,stratified_balanced_rl,initial_rl
REC-B6AACEA3A9FFF988,TRN-9909C4029D552886,B,stratified_balanced_rl,initial_rl
REC-B723FE2396C3A0C6,TRN-428E0702EB0B7A5B,C,stratified_balanced_rl,initial_rl
REC-B76D61667D149DF9,TRN-F6DEFB0973D36C40,A,stratified_balanced_rl,initial_rl
REC-B770F547FB67F984,TRN-2866913FCB978C16,B,stratified_balanced_rl,initial_rl
REC-B7B20D35034FEF29,TRN-F71DF3009848C94D,B,stratified_balanced_rl,initial_rl
REC-B7C991DC96232CE4,TRN-54B353554B52C2F1,B,stratified_balanced_rl,initial_rl
REC-B7D82A6F84D54D98,TRN-50FFA55227CBD027,A,stratified_balanced_rl,initial_rl
REC-B886E8BCF7EBCDFA,TRN-126A63EAD42BB71B,A,stratified_balanced_rl,initial_rl
REC-B88F6538AC35726F,TRN-4131A695CFF4697F,B,stratified_balanced_rl,initial_rl
REC-B893AD273EC456F6,TRN-A7CF1FF1D63DA911,B,stratified_balanced_rl,initial_rl
REC-B900AFB53272B02B,TRN-E0A8DA6204D25400,C,stratified_balanced_rl,initial_rl
REC-B933572FAAA34E8B,TRN-D9D12F1A0B61840B,C,stratified_balanced_rl,initial_rl
REC-B93CB64C7E2F63C0,TRN-1AB09B6EB29F5DEF,B,stratified_balanced_rl,initial_rl
REC-B993739F2E6E7151,TRN-9DC57F70963E8715,C,stratified_balanced_rl,initial_rl
REC-B9A4DE52E72B1677,TRN-C327F42E42A4E567,B,stratified_balanced_rl,initial_rl
REC-B9E47CCC209E7131,TRN-E217181692513D87,A,stratified_balanced_rl,initial_rl
REC-B9F561B91ACC8144,TRN-0322381F14B3EB2B,B,stratified_balanced_rl,initial_rl
REC-B9F7BECE9AA1D8BB,TRN-8315E7ECD26A8E6B,A,stratified_balanced_rl,initial_rl
REC-B9F98DA52A20AB68,TRN-F21368E6FCFAE06A,B,stratified_balanced_rl,initial_rl
REC-BA753D7C4035F16D,TRN-A9E8539F16097839,A,stratified_balanced_rl,initial_rl
REC-BAA2C41B448E5D22,TRN-31527E85B2DABBF2,A,stratified_balanced_rl,initial_rl
REC-BAADD2D8A363D562,TRN-D3903AFC0D976F20,A,stratified_balanced_rl,initial_rl
REC-BADA56F976203D61,TRN-CFB4A119929A8C15,B,stratified_balanced_rl,initial_rl
REC-BB6574BA59F8EECE,TRN-06A29195416183DD,C,stratified_balanced_rl,initial_rl
REC-BB79180FA5DDCBD9,TRN-DDF56B6AB26220EB,B,stratified_balanced_rl,initial_rl
REC-BB7F347037CF60EF,TRN-7D15E2CE35AC1A29,B,stratified_balanced_rl,initial_rl
REC-BB84C5771B18A5AD,TRN-00CEDB01262EA8CE,B,stratified_balanced_rl,initial_rl
REC-BB895C6920CFCA15,TRN-AC3E019D18C2035F,B,stratified_balanced_rl,initial_rl
REC-BBA33220875670EF,TRN-421959DCAD6A1E69,C,stratified_balanced_rl,initial_rl
REC-BBC733FDA6435045,TRN-86E12948710E2280,B,stratified_balanced_rl,initial_rl
