anon_record_id,anon_instance_id,category,training_phase,record_occurrence
REC-5815C8C471169B62,TRN-89BF729F458C5C2B,B,initial_expert_rl,1
REC-5826BE449F561E03,TRN-1A4CCBA95886AD24,A,initial_expert_rl,1
REC-5839B2F9EAE20338,TRN-934EB5BAB44B079D,B,initial_expert_rl,1
REC-58A4F48A6B7D63B0,TRN-C60797814E1A0232,B,initial_expert_rl,1
REC-58C216F3F38ACEB9,TRN-12E63A7FFAC6D33B,C,initial_expert_rl,1
REC-58FF114D62506964,TRN-373B762ED3BA8AD1,C,initial_expert_rl,1
REC-5900A3BB34481581,TRN-44725D5E3D1CEC41,A,initial_expert_rl,1
REC-59078559CFAC6E7C,TRN-6D675F6E769B2D26,C,initial_expert_rl,1
REC-591157BC2AA25546,TRN-F4DF3807353D9A93,A,initial_expert_rl,1
REC-591600F942A5A966,TRN-828CF7D80E0ADB47,C,initial_expert_rl,1
REC-5922C44AE04FADBA,TRN-EFD47EC93E695E25,C,initial_expert_rl,1
REC-5924ED4BF5F4BD65,TRN-2D50D9C9DD40294F,C,initial_expert_rl,1
REC-5935F9E1376B87F0,TRN-77A31533D6A6FEF3,C,initial_expert_rl,1
REC-593680C6319295A7,TRN-B9E4FEA4AD7ACF54,B,initial_expert_rl,1
REC-5937791A37D9398C,TRN-26EDCF5F9E369D98,C,initial_expert_rl,1
REC-594717173C80CF3C,TRN-2070BCED0F5A8AC3,C,initial_expert_rl,1
REC-596F1452FF766D0D,TRN-03A40B134B795BB5,C,initial_expert_rl,1
REC-59A4A8FD9C363CB6,TRN-8212018D8DCBE205,C,initial_expert_rl,1
REC-59B83129614C3FEF,TRN-659E8FFC70338B8E,C,initial_expert_rl,1
REC-59F01419D79EBB0A,TRN-159369C8989C4ACE,C,initial_expert_rl,1
REC-59FD22B0704AE17D,TRN-A915DFF428690870,B,initial_expert_rl,1
REC-5A12C10DD1E6C2A8,TRN-58581DEA8E18B33A,C,initial_expert_rl,1
REC-5A623C40D55118B1,TRN-65757554D07F458F,C,initial_expert_rl,1
REC-5A642F29495F6759,TRN-8A9DC12866DC6CD7,C,initial_expert_rl,1
REC-5A6847D1D00DA6C7,TRN-4DA4FEDA516D5E00,C,initial_expert_rl,1
REC-5A83D3D64F72002E,TRN-9DE1070487DBF5D3,C,initial_expert_rl,1
REC-5A9351EBF0221BEA,TRN-FCDC8B50ABFE690D,C,initial_expert_rl,1
REC-5A9C45D97D2CE13E,TRN-8E209D9C5F28D2F4,C,initial_expert_rl,1
REC-5AA51D963FB2BA0D,TRN-4A9135581C9546C1,C,initial_expert_rl,1
REC-5ADF8D48C57DB7F3,TRN-3A50D961982854D9,C,initial_expert_rl,1
REC-5AF76F3BDB330B3F,TRN-5470D7149F53A430,C,initial_expert_rl,1
REC-5AFDE9D8E7393A7E,TRN-D841A38E4C5C9A20,C,initial_expert_rl,1
REC-5B0714C21C619D2B,TRN-A04EEAF13DCB3A03,B,initial_expert_rl,1
REC-5B1D207AE8E338AC,TRN-9BF6B6184B719683,C,initial_expert_rl,1
REC-5B1FB1DCAFC187C5,TRN-1DD9FA8E431F4928,B,initial_expert_rl,1
REC-5B3ACDF10258505F,TRN-29D8AFC7AD64EADE,C,initial_expert_rl,1
REC-5B45B1C3810E3C32,TRN-A49AEC4436043947,C,initial_expert_rl,1
REC-5B4BF2B6F6EE2BF7,TRN-AE1A012DF4D22CAB,C,initial_expert_rl,1
REC-5B4EB62CFC775E3C,TRN-C21AC329C0D3BDB3,C,initial_expert_rl,1
REC-5B53AA1E43789C8C,TRN-25629FAC64145A0D,C,initial_expert_rl,1
REC-5B5BBAC0A1B6BC40,TRN-00E4E876B2CC48A9,A,initial_expert_rl,1
REC-5BA872C5828870EE,TRN-EB8936594703C2EB,C,initial_expert_rl,1
REC-5BB2DC49E4ECE95E,TRN-0F46C559D7CC748B,A,initial_expert_rl,1
REC-5BBBBAF81CCB183C,TRN-969D61CCA83856EB,A,initial_expert_rl,1
REC-5BDE6C0CE89719C3,TRN-3A772F47452A6FAD,C,initial_expert_rl,1
REC-5BFF6B07D31E3C81,TRN-50F693F547606FB3,C,initial_expert_rl,1
REC-5C19D638C6DD100F,TRN-C4F64B7CED80445E,C,initial_expert_rl,1
REC-5C29CE45427A90C8,TRN-F1D01CC188925C83,C,initial_expert_rl,1
REC-5C5C0B13B2521957,TRN-21195DF8C0C1FC47,C,initial_expert_rl,1
REC-5C65F4C441191964,TRN-E49FB8CB2D0B6FAA,B,initial_expert_rl,1
REC-5CAF2F3F1F1B8F87,TRN-B451BC2A6EB511D4,C,initial_expert_rl,1
REC-5CAFE6C78DF790F4,TRN-F8B802A4CEFE777F,C,initial_expert_rl,1
REC-5CB1812917F56B95,TRN-893F97694E7542D5,C,initial_expert_rl,1
REC-5CB746B97FF6EFED,TRN-5D03986104EBF3F1,C,initial_expert_rl,1
REC-5CB8C8ECBFF0044A,TRN-039B4CC941C6561D,C,initial_expert_rl,1
REC-5CB95F44DD866007,TRN-AC54D518587B005D,C,initial_expert_rl,1
REC-5CEE2791AD3ADD11,TRN-11035CB6A670BA9F,C,initial_expert_rl,1
REC-5CF303617C1E2BF8,TRN-D188E7A41FDC94F9,A,initial_expert_rl,1
REC-5CF646E556D7933E,TRN-CC8DE3489B9F6046,A,initial_expert_rl,1
REC-5CF9FF918A665C1F,TRN-102247B14BD0505B,B,initial_expert_rl,1
REC-5D430078D9A1C6D6,TRN-E49C4CCA565C44B6,B,initial_expert_rl,1
REC-5D442F62AF08DDCB,TRN-786412DCEBC76672,B,initial_expert_rl,1
REC-5D5A8167F04002CA,TRN-E7F123980988C073,C,initial_expert_rl,1
REC-5D5C7627B2888140,TRN-3EC8DD94CB72AA89,B,initial_expert_rl,1
REC-5D6C11A773F3AB6F,TRN-158F46491727C007,B,initial_expert_rl,1
REC-5D82AF901C94AC15,TRN-6F4CD0BBF4E0A1B5,C,initial_expert_rl,1
REC-5D8A5438BD454230,TRN-6A2D797DC0CF54CA,A,initial_expert_rl,1
REC-5D8E4FFA5A489F27,TRN-1546676887A65165,C,initial_expert_rl,1
REC-5D92B630E4AAB2F7,TRN-6252B6301F9959A3,B,initial_expert_rl,1
REC-5DB1B2454E85D3BC,TRN-C2FDAB2FB946946A,C,initial_expert_rl,1
REC-5DB6E84F87F57536,TRN-96CAE5F10F9809D3,C,initial_expert_rl,1
REC-5DBD2DB938FE127A,TRN-F50F2E0302E6578C,B,initial_expert_rl,1
REC-5DCFED2210157368,TRN-249C9534076F1560,A,initial_expert_rl,1
REC-5DE5AFF7D987327C,TRN-AC2E1587D0BB7634,A,initial_expert_rl,1
REC-5E25DC01BD282A5B,TRN-E6FAFBD7EFF7D1F7,B,initial_expert_rl,1
REC-5E589E4121BC9B51,TRN-61E8810E9160A7C7,A,initial_expert_rl,1
REC-5EC6CB03BAA40E4E,TRN-F12BBF24209C7A38,C,initial_expert_rl,1
REC-5F0C3A580573B71C,TRN-B5BF062E7280CC39,C,initial_expert_rl,1
REC-5F17064AC432009A,TRN-F805B170CEF6EF4D,C,initial_expert_rl,1
REC-5F2505ED7BAB1652,TRN-B70D566A0E19AF31,C,initial_expert_rl,1
REC-5F4A08F1E11D0665,TRN-45EB39CF307E9AF0,B,initial_expert_rl,1
REC-5F60D81A0BE042C2,TRN-533AB42E4F85F7C4,A,initial_expert_rl,1
REC-5F63C00BC1DEA0EE,TRN-00609AE00BF09232,C,initial_expert_rl,1
REC-5F82375757ED7C57,TRN-5492BAB4956228A2,B,initial_expert_rl,1
REC-5F88E03EC7306CB0,TRN-AAB83EAE25117DC4,A,initial_expert_rl,1
REC-5FA40F565064BB41,TRN-E07BA44793E5D16B,B,initial_expert_rl,1
REC-5FABF737DB1C970B,TRN-1877FD3E1F4047B1,A,initial_expert_rl,1
REC-5FE02DAE2785CF61,TRN-5DBE3C3FC36495AA,C,initial_expert_rl,1
REC-5FE6688157834C44,TRN-4DDDFCA0100FCA89,A,initial_expert_rl,1
REC-6018AA33D790E3AF,TRN-7FC7793B3CA63215,A,initial_expert_rl,1
REC-6047AB988B7634F7,TRN-34C943432F84B6E3,A,initial_expert_rl,1
REC-607A824205AFF0B6,TRN-4F9CB600F74F7312,B,initial_expert_rl,1
REC-60A04D968889FB15,TRN-F4A644402A01B633,B,initial_expert_rl,1
REC-60AC921E5532C787,TRN-8760A7BE6B809CC4,C,initial_expert_rl,1
REC-60D302416AEEC6B9,TRN-6580F088D8CFCBEA,C,initial_expert_rl,1
REC-60E694429A764093,TRN-538767E99097B153,C,initial_expert_rl,1
REC-611961E3471F07F6,TRN-9840295E45DCD740,C,initial_expert_rl,1
REC-61196DB9E49482A4,TRN-E25F8B4FD0993CA1,B,initial_expert_rl,1
REC-6143BF4F01835516,TRN-2D74C11F6556B4AE,C,initial_expert_rl,1
REC-6144A899DBB68458,TRN-0805A45895AA6BC0,C,initial_expert_rl,1
REC-6164486DDBCC73A3,TRN-20C612DCA7D03A9D,C,initial_expert_rl,1
REC-617A43A73B1DF751,TRN-B31A8AC5059B1CB4,A,initial_expert_rl,1
REC-61BDDECBB113BBC0,TRN-A89E2D4D381BF0BE,C,initial_expert_rl,1
REC-61F5E522D0E809FE,TRN-148443C23274E13D,C,initial_expert_rl,1
REC-61F84D5CB6D05BFA,TRN-1B2EAB02B7D4B637,C,initial_expert_rl,1
REC-62058A8DAF99D767,TRN-222C70E711B8C061,B,initial_expert_rl,1
REC-624363A7FA7E5B13,TRN-7F9A8F93AC8FE022,C,initial_expert_rl,1
REC-62635103A5797C0C,TRN-0545A17FDCB4554C,A,initial_expert_rl,1
REC-628DC93288F25F33,TRN-CA843C7351A4CCE9,A,initial_expert_rl,1
REC-62A23C03FB5C4E29,TRN-578402F47517531E,C,initial_expert_rl,1
REC-62B997283811F2BA,TRN-5A5AF33211C48FAE,C,initial_expert_rl,1
REC-62EE8A4279350A0D,TRN-145D128153C8CB10,A,initial_expert_rl,1
REC-62F3F3026A2E327B,TRN-9E0D370D2FAAB563,C,initial_expert_rl,1
REC-62FDB674FAEDC61A,TRN-3CFAE000B4BEF89B,A,initial_expert_rl,1
REC-6301848C428F18EA,TRN-8FB2DB35B5F4265B,C,initial_expert_rl,1
REC-631D63CFDA50DAFB,TRN-99D6708683DC46AF,C,initial_expert_rl,1
REC-63307F17ED7A459F,TRN-94644628D29770B3,C,initial_expert_rl,1
REC-6350D5B05E221DDA,TRN-A170657835FFEFB1,B,initial_expert_rl,1
REC-638F7F5925D900B7,TRN-2D970A7A9A503060,A,initial_expert_rl,1
REC-639109BF0E974296,TRN-27BBA37CC608A665,B,initial_expert_rl,1
REC-63A31A51E3A5DA0B,TRN-30F0B2CBB0E620F9,C,initial_expert_rl,1
REC-63AEB32272139625,TRN-633A00A9BE26A3ED,C,initial_expert_rl,1
REC-63D0301C6612A144,TRN-E419EE3C8FF5F200,B,initial_expert_rl,1
REC-6405F2E0D5354106,TRN-3A1B54CB4307FC83,C,initial_expert_rl,1
REC-6436E2DAA8733643,TRN-B9A13F2B4FFCF9F3,C,initial_expert_rl,1
REC-644243B62B1647DC,TRN-96778B334FFB554B,C,initial_expert_rl,1
REC-64598C59BDF6EDE5,TRN-6B534639581CF0E2,C,initial_expert_rl,1
REC-6477CD533D1205D2,TRN-47362936D9C0D766,B,initial_expert_rl,1
REC-648A3742FD0BC343,TRN-01758F61A60F2530,C,initial_expert_rl,1
REC-64923AFC02E92DC5,TRN-6DC8E77EF6FBA296,C,initial_expert_rl,1
REC-64988CBCFF7ADB12,TRN-FB581D01481D4EF2,C,initial_expert_rl,1
REC-64A57A98510A149A,TRN-EB760FB4B94AE0E9,A,initial_expert_rl,1
REC-64AFFC07FCAC9C80,TRN-AD181662F65165D2,C,initial_expert_rl,1
REC-64BCB0647CA5982A,TRN-25F47AD91189D3EC,C,initial_expert_rl,1
REC-64C4E495E495DF68,TRN-05F4F8AFAC0D75A9,C,initial_expert_rl,1
REC-64DBDDC06A3768FD,TRN-7240A1CC9E4DA600,C,initial_expert_rl,1
REC-64DD8E10647BD98A,TRN-E5C936CD231F4F40,C,initial_expert_rl,1
REC-64EB945B94DFD42E,TRN-B658692C1C11505F,B,initial_expert_rl,1
REC-650337E9F2B68C05,TRN-4546FC044661EC13,C,initial_expert_rl,1
REC-6517F853D5945AEA,TRN-5FEE33917FB24005,C,initial_expert_rl,1
REC-655F9E4229D262CB,TRN-5540DA5FE6329CD7,C,initial_expert_rl,1
REC-65C03680F3D530E5,TRN-8C14ABD94D812043,C,initial_expert_rl,1
REC-65C40661BF7B6B85,TRN-258B4451F1F72BDD,C,initial_expert_rl,1
REC-65F27C943C8D5AB7,TRN-E4DCD1BF06EC0F1C,A,initial_expert_rl,1
REC-65F82952AD1ACC48,TRN-D5C54EE87025F4CD,A,initial_expert_rl,1
REC-661CB744FBD48B9C,TRN-B1D1416AAA0B6ECE,C,initial_expert_rl,1
REC-662D53308AAE2AF0,TRN-5C00528904E30B12,C,initial_expert_rl,1
REC-6653D4A1BE9186EF,TRN-07CE9A63CABB0E51,B,initial_expert_rl,1
REC-666F4397C57D9D2D,TRN-7A21DBF5553673FE,C,initial_expert_rl,1
REC-668D832635686AD7,TRN-038D79469F6FBF39,C,initial_expert_rl,1
REC-66917D380CEFF1B5,TRN-0917D1733E2F1F42,C,initial_expert_rl,1
REC-669491F34CCA0692,TRN-560EDD43BF060CFE,A,initial_expert_rl,1
REC-669C4965F8692803,TRN-4CBF62C2794CEA00,B,initial_expert_rl,1
REC-66A9537747206261,TRN-5A33D33F719682C3,C,initial_expert_rl,1
REC-66BF195444A7CDBF,TRN-07C7A0EDF0517A75,C,initial_expert_rl,1
REC-66C5724A05E63234,TRN-EDD8FD5DD4191801,A,initial_expert_rl,1
REC-67059C09C281BD43,TRN-DC128B772041F1F8,A,initial_expert_rl,1
REC-67511B680932E0FB,TRN-659E710199041329,B,initial_expert_rl,1
REC-676F0387F7AE5E28,TRN-115BC482BA5DDDCC,B,initial_expert_rl,1
REC-677309111F438F2E,TRN-23602E3E2F6493B2,C,initial_expert_rl,1
REC-67741EB478DC95C3,TRN-9118082FFAC55C79,C,initial_expert_rl,1
REC-677C0D2639C98FFA,TRN-F63C2CD8FF21B2C7,C,initial_expert_rl,1
REC-67838E091C2EC067,TRN-ECE98CDEAE12A8D7,B,initial_expert_rl,1
REC-6787A916C64DFEB9,TRN-85D9F972E547C666,C,initial_expert_rl,1
REC-679115FD9F42D5C0,TRN-36D55BB367522E3A,A,initial_expert_rl,1
REC-67BD344B86F00BD0,TRN-1059D3C309E7582A,A,initial_expert_rl,1
REC-680616092F538C72,TRN-178E68CBB972D903,C,initial_expert_rl,1
REC-6820445444F2B016,TRN-7C633F8F57D48B58,C,initial_expert_rl,1
REC-68212C3CEF737E08,TRN-A20D2FB9D0094796,C,initial_expert_rl,1
REC-6822E805F148CBD9,TRN-CCAF994DD6BF8AEE,C,initial_expert_rl,1
REC-6822F6BDD4C0B675,TRN-9962E915E714D467,B,initial_expert_rl,1
REC-683737C2EB923F83,TRN-6870C597DEEFC463,C,initial_expert_rl,1
REC-684F7F06BC6D7AB9,TRN-4DE8DDFD1BDBB283,C,initial_expert_rl,1
REC-687F2F63492E2DAB,TRN-2A003099702131DC,A,initial_expert_rl,1
REC-688591CE2FE0D8B8,TRN-434E154D822BF1D6,C,initial_expert_rl,1
REC-68AD8EA0D181C3B5,TRN-5316502D93C1A5EA,A,initial_expert_rl,1
REC-68CE461DBD6801DE,TRN-E85E4849EA2AB779,C,initial_expert_rl,1
REC-68E42A942E72DF27,TRN-A71C46AC2F8EE331,C,initial_expert_rl,1
REC-68EEE07221CCF80D,TRN-AB7F6D632656DE0F,A,initial_expert_rl,1
REC-694D21C95F5CA1F2,TRN-6E4C212C5E5C32F6,B,initial_expert_rl,1
REC-694DC47A6FF0C0A8,TRN-F4632E35F18FB9F8,C,initial_expert_rl,1
REC-697009C896304BB7,TRN-95BEF1A5B2F331EC,C,initial_expert_rl,1
REC-6983113749518AA8,TRN-42AA7ED5D59DBBD0,B,initial_expert_rl,1
REC-698A91480416647E,TRN-8E5230ADA844A4FF,C,initial_expert_rl,1
REC-69B1EF4E1D433D27,TRN-5DE7FA78759E6A6C,A,initial_expert_rl,1
REC-69D2D53F84311CDC,TRN-5AE05B80DDAD83A5,C,initial_expert_rl,1
REC-69EA4203CA3D35C9,TRN-583507EE4F30EF32,C,initial_expert_rl,1
REC-6A26DAC0B645512E,TRN-8BC67D48BBB059E0,C,initial_expert_rl,1
REC-6A29F922948919C0,TRN-61B99789598F9D0E,C,initial_expert_rl,1
REC-6A4051529EE5203C,TRN-D45472179450215F,A,initial_expert_rl,1
REC-6A4AED06AE746A29,TRN-EE649843EDB1F4FD,B,initial_expert_rl,1
REC-6A5CD77604C60F27,TRN-557ED1B5027DC8AD,A,initial_expert_rl,1
REC-6A6560F787242493,TRN-4B9DCC1879851B47,C,initial_expert_rl,1
REC-6A6FF2676DC9AF84,TRN-94245E2409B94899,B,initial_expert_rl,1
REC-6A6FF8DF45E6DD94,TRN-A148CB86F411D189,A,initial_expert_rl,1
REC-6A7CCF23F1B24C5B,TRN-A7B5799C89F3FFCF,B,initial_expert_rl,1
REC-6A963F5B5F1F50AD,TRN-8DAFA81AA38591E4,C,initial_expert_rl,1
REC-6AAFB5A2C70F4376,TRN-46ADFFA9AB32E624,A,initial_expert_rl,1
REC-6ACD3BF77E891143,TRN-076AEE618353605C,C,initial_expert_rl,1
REC-6AD834D3995ABF27,TRN-E40B9B76823144C2,C,initial_expert_rl,1
REC-6ADE04EDCA5DFDFE,TRN-615551CCD64F3891,C,initial_expert_rl,1
REC-6AEFEA8CFB36452E,TRN-12CE96685E1CD76F,C,initial_expert_rl,1
REC-6B07B592FA0ED58F,TRN-6970598C13E4E3FE,A,initial_expert_rl,1
REC-6B105F0D1876E5CA,TRN-C0CACADEC13F5A6A,B,initial_expert_rl,1
REC-6B1931BE7B08DF14,TRN-E6A612FAAC763974,A,initial_expert_rl,1
REC-6B2A7D45E45E4B38,TRN-D183E4F29CD30B8E,A,initial_expert_rl,1
REC-6B2E5F4166155E94,TRN-0EF24C39B33FD30D,A,initial_expert_rl,1
REC-6B30CB2664C2948C,TRN-70CDC746C026AB99,A,initial_expert_rl,1
REC-6B388F45F50CFA5A,TRN-3809824FBCFF5B90,C,initial_expert_rl,1
REC-6B42CB9F861D58A0,TRN-A546EF280D22E1F1,C,initial_expert_rl,1
REC-6B4C56FE6F9D71B6,TRN-68537895598D477E,C,initial_expert_rl,1
REC-6B64CFA1C76856B0,TRN-330810C5D45AB9D2,A,initial_expert_rl,1
REC-6B7B0CA96EE5F466,TRN-14A6B1B9F6FCF38A,C,initial_expert_rl,1
REC-6B8B4E39E1C87140,TRN-D2DF6317E1A213E1,A,initial_expert_rl,1
REC-6BDE58E00530C95B,TRN-33DEBAB4296A28A4,C,initial_expert_rl,1
REC-6BF234E6FD5B22C9,TRN-7FA79DD43E9D9136,C,initial_expert_rl,1
REC-6BFB5005655162D3,TRN-5391D1329ECED335,C,initial_expert_rl,1
REC-6BFC2047A7A6A88E,TRN-041EF1FD28720A5E,B,initial_expert_rl,1
REC-6C0B9E1A92D04026,TRN-5CF67C89BA2DC870,A,initial_expert_rl,1
REC-6C0CAD2737434075,TRN-1D3FE50573EBA6A2,C,initial_expert_rl,1
REC-6C1DC379640278DE,TRN-F80F97C5FCB8BDA4,C,initial_expert_rl,1
REC-6C1E1D51EDF496A1,TRN-7C10A67A8E23CE77,A,initial_expert_rl,1
REC-6C2000B4B2D37F77,TRN-86854808D6F40BAE,A,initial_expert_rl,1
REC-6C2AA61109149B9C,TRN-902FC55679D0ACC6,C,initial_expert_rl,1
REC-6C32B4EE107EED14,TRN-1152D0F7365C02F1,C,initial_expert_rl,1
REC-6C37AD67FCA8F8EB,TRN-CB6B79D040B7CAFE,A,initial_expert_rl,1
REC-6C3EBAAE1F369F65,TRN-A257D3BBE0923CAE,A,initial_expert_rl,1
REC-6C580D288ABAD59C,TRN-596A2E87A8DEA819,A,initial_expert_rl,1
REC-6C704AD34C7D2A78,TRN-23A9994B58562BD8,B,initial_expert_rl,1
REC-6C787CBCFABC2D61,TRN-A21F4669D97E6590,C,initial_expert_rl,1
REC-6CD0CCAD67E06636,TRN-FBC3DB0C17042B23,A,initial_expert_rl,1
REC-6D0B2165B55E7D67,TRN-DA1207745D78807A,C,initial_expert_rl,1
REC-6D234C343DC883C6,TRN-BB9466CCB286F345,C,initial_expert_rl,1
REC-6D37AD57A5354E96,TRN-98C2757FBDF1EE65,C,initial_expert_rl,1
REC-6D4A7F298BF6D124,TRN-A4A5EFB8DA9620CB,C,initial_expert_rl,1
REC-6D57EBDC117F54D3,TRN-1E7E2F552BFC4A8A,C,initial_expert_rl,1
REC-6D63E8BAC9F4F57F,TRN-66A4C9D192517DB8,C,initial_expert_rl,1
REC-6D7DE3F5949D9A48,TRN-5D79F5FEC551E598,A,initial_expert_rl,1
REC-6D8C7A2D5C199DC1,TRN-97FBB7DE43F1155D,C,initial_expert_rl,1
REC-6D9FF4CC28F9D2D3,TRN-8D50885B61C95E7F,C,initial_expert_rl,1
REC-6DA67081EE8A72A5,TRN-1E4BA474AA91C168,C,initial_expert_rl,1
REC-6DBF3DDA8835357E,TRN-A8CEF623B9BF2675,C,initial_expert_rl,1
REC-6DD1A81F4292ADFC,TRN-A26A2CF93676F77B,A,initial_expert_rl,1
REC-6DE8D0B656226F6F,TRN-EBFC80E8A91F3D29,A,initial_expert_rl,1
REC-6DF43B85F099E4FE,TRN-E4C6B1795B6FF1CE,C,initial_expert_rl,1
REC-6E0A5EE00112342B,TRN-66C2EFE04836055F,A,initial_expert_rl,1
REC-6E6A7EF61635F3BF,TRN-F15617BF40FA6D60,C,initial_expert_rl,1
REC-6E86BC4D725024C6,TRN-B848BD299EE213A1,A,initial_expert_rl,1
REC-6E9E8EED80CF959D,TRN-5A012E08739C5042,C,initial_expert_rl,1
REC-6EA92C49C34776D6,TRN-E01E9706D02982AC,C,initial_expert_rl,1
REC-6EAB18A4FE22D51A,TRN-9E8109CD5B3682B0,C,initial_expert_rl,1
REC-6EECFB9AA230ADB1,TRN-43C455BC4AB02975,A,initial_expert_rl,1
REC-6F2D1513B582384C,TRN-BA18BCAFD79C5D99,C,initial_expert_rl,1
REC-6F318596A87591F9,TRN-2E089A32ADA02A88,A,initial_expert_rl,1
REC-6F5E9B969EAC9F3A,TRN-EE8ED7AB3E97854B,C,initial_expert_rl,1
REC-6F6A59E1E61F7BC3,TRN-C0E1DEBB818B6BBA,C,initial_expert_rl,1
REC-6F6E91DDB4C473F8,TRN-F8CFA4FA9A231F83,C,initial_expert_rl,1
REC-6F7A457B8F0ECF92,TRN-B163B689D56D0F07,B,initial_expert_rl,1
REC-6F86165B457EB561,TRN-A59B03D8C2A5F2B3,C,initial_expert_rl,1
REC-6F98D51B465E35B6,TRN-1B50829715A076C3,B,initial_expert_rl,1
REC-6FB768AEA731A72A,TRN-0CB3F34202D600C7,C,initial_expert_rl,1
REC-6FC90EEBD5FF4138,TRN-47D057257B51EC56,A,initial_expert_rl,1
REC-6FDE6D3A03F5D3E6,TRN-75F160A7B6DFB096,C,initial_expert_rl,1
REC-7024F52E29958A1A,TRN-7474499CF6FFD558,B,initial_expert_rl,1
REC-706A20698E6819D0,TRN-7B0B2873B62434B8,C,initial_expert_rl,1
REC-706CE8244F8F659C,TRN-AE10FE68A1D66445,C,initial_expert_rl,1
REC-7099B29F0B13944A,TRN-5C0861529237DF3E,C,initial_expert_rl,1
REC-70CFE76C0069B40E,TRN-3312042D873F846B,A,initial_expert_rl,1
REC-70EC1CC0EC338C8A,TRN-0F844742DD1BAE64,C,initial_expert_rl,1
REC-7102761E9BCD88DE,TRN-075B647775B7FBA0,C,initial_expert_rl,1
REC-710A0B8141B5DBF7,TRN-0F2973D73D81CB45,C,initial_expert_rl,1
REC-710C98BF93595001,TRN-2B7FA6C19C6F842E,C,initial_expert_rl,1
REC-7127162EDE907BE0,TRN-F8B02CD09219C391,B,initial_expert_rl,1
REC-71288EA1DB360B15,TRN-51E466A388C70C9E,C,initial_expert_rl,1
REC-713721DCD4DBB9DF,TRN-D741A4E30BB5A828,C,initial_expert_rl,1
REC-7138DD87882F1D34,TRN-707458714B8F7C71,C,initial_expert_rl,1
REC-7144D424130359C5,TRN-4B53C2790E84B7A3,C,initial_expert_rl,1
REC-715B79825A6CEFE6,TRN-A6F864D8970CAF41,B,initial_expert_rl,1
REC-7162BEEDF446EE38,TRN-73819D87010401AB,C,initial_expert_rl,1
REC-716304449242D401,TRN-7189370A7664BFD8,C,initial_expert_rl,1
REC-717C3D9543EE668B,TRN-D2B4BBE37738E9C9,C,initial_expert_rl,1
REC-717C84C58B23B6D7,TRN-45D64110096836EE,C,initial_expert_rl,1
REC-7181AB2AF45704FA,TRN-CDA531E2E77044CB,A,initial_expert_rl,1
REC-718D41CE01C2F39C,TRN-F96D39D86529D361,C,initial_expert_rl,1
REC-71A1CF1EB408C57D,TRN-52FF0296B178890D,C,initial_expert_rl,1
REC-71D72DC5661EBE0A,TRN-3B858BB0BC0C4F18,A,initial_expert_rl,1
REC-71E4F4A36A8310BD,TRN-2070522276D8FEF5,C,initial_expert_rl,1
REC-7220B0A8B12D8CC1,TRN-87C2C832FD3C4395,C,initial_expert_rl,1
REC-72497E932A6E2536,TRN-25F5E2DDA1371AA2,A,initial_expert_rl,1
REC-7251EBD7ECF5D501,TRN-88FD0C9F83764CA3,C,initial_expert_rl,1
REC-726B899E6D97C772,TRN-8F593D01B84F0902,B,initial_expert_rl,1
REC-729B7B7D0133FDFC,TRN-0676A3E655B08B1B,C,initial_expert_rl,1
REC-729DC7288129EAFE,TRN-77B6A591B0A4DFC2,B,initial_expert_rl,1
REC-72BEBA10830E827F,TRN-F07C837CED801DF3,A,initial_expert_rl,1
REC-72CBC929110D89A5,TRN-DB73559EB7C22624,C,initial_expert_rl,1
REC-731A8EFB41F658ED,TRN-9234C3B39F456913,A,initial_expert_rl,1
REC-7331B20CA6233700,TRN-1EA8275B7F253B5C,C,initial_expert_rl,1
REC-73568A754871D3E4,TRN-3D0579BADDA4DB16,A,initial_expert_rl,1
REC-735B92F63566EE4C,TRN-7FB1E97BAFCAB0DC,C,initial_expert_rl,1
REC-73748819A0FF3C38,TRN-10860A3C056D4F26,C,initial_expert_rl,1
REC-73861065F640D2E3,TRN-E1433E360700FC40,A,initial_expert_rl,1
REC-73A0D99B9F59BC05,TRN-AD7C7DCA22A5318B,C,initial_expert_rl,1
REC-73A2543CC0B0FC4E,TRN-5A2FB31D5D51EAC4,B,initial_expert_rl,1
REC-73D046BF94088733,TRN-E0B977CF68D18DF0,C,initial_expert_rl,1
REC-73D9666A051D39CF,TRN-B92B2A502220F004,A,initial_expert_rl,1
REC-73F25D1B25989388,TRN-6F2C65855A13FBF2,B,initial_expert_rl,1
REC-73FAB5FCE4015A25,TRN-0378B814F24440C5,C,initial_expert_rl,1
REC-7429197403A06EBE,TRN-A0A2768EFF496A88,C,initial_expert_rl,1
REC-744168566E3E61DC,TRN-76219B3958694835,B,initial_expert_rl,1
REC-746944AD5A34D28C,TRN-F5381F5C1BD91418,A,initial_expert_rl,1
REC-748A83E15EDA9738,TRN-B711F9AA4356A22D,C,initial_expert_rl,1
REC-74B019C2FC2BE898,TRN-D68316F07AB7B3EF,C,initial_expert_rl,1
REC-74BBD5C6ADBD20BC,TRN-72EDD9B698D78D5F,C,initial_expert_rl,1
REC-74C0C2A16BD9598C,TRN-5EA2760DC771BB0F,C,initial_expert_rl,1
REC-74EE4FBDCB4990BE,TRN-89F54514B381B53E,C,initial_expert_rl,1
REC-7500FC1A1CA1C302,TRN-A3592003608224E9,C,initial_expert_rl,1
