anon_record_id,anon_instance_id,routing_group,training_phase,source_subset,record_occurrence
REC-BF779408B25F8B60,TRN-56931068386DCD22,C,pooled_joint_rl,initial_rl,1
REC-BF83952635CC2A50,TRN-33BCD757DAA6D29B,B,pooled_joint_rl,initial_rl,1
REC-BF86E92A6CC2224E,TRN-C0EB4C8C3FF2FA67,U,pooled_joint_rl,rest_3954,1
REC-BF9187802A00E0A7,TRN-3BBC67E9785651FB,B,pooled_joint_rl,initial_rl,1
REC-BF9C083B5CFAD928,TRN-F00C503DE6ADCAA2,U,pooled_joint_rl,rest_3954,1
REC-BF9C19D2A13B6C75,TRN-61E33DA2389E9004,C,pooled_joint_rl,initial_rl,1
REC-BF9E6DC94E3B119C,TRN-B68D5E6A5F416650,C,pooled_joint_rl,initial_rl,1
REC-BFABE83D22023BE3,TRN-A9D4E37A951B21EA,C,pooled_joint_rl,initial_rl,1
REC-BFB9C3DBA21CFF4F,TRN-12F7D3A6447B86B4,U,pooled_joint_rl,rest_3954,1
REC-BFBD97A2740AE502,TRN-EB72E6BDBAF072BC,U,pooled_joint_rl,rest_3954,1
REC-BFD9C4052FAD7205,TRN-BD45D68745445989,U,pooled_joint_rl,rest_3954,1
REC-C0048BA2525375D8,TRN-90193FED8E501340,A,pooled_joint_rl,initial_rl,1
REC-C00C183A20779932,TRN-D22B61C8C9C7CB9A,U,pooled_joint_rl,rest_3954,1
REC-C015284BEC268770,TRN-03E59F53C7066C71,U,pooled_joint_rl,rest_3954,1
REC-C01965EA7C8C0B13,TRN-DABE84AE8800F80A,U,pooled_joint_rl,rest_3954,1
REC-C02701F76C021BE7,TRN-BF4A5C7D58C2DB6D,C,pooled_joint_rl,initial_rl,1
REC-C034CEB7646E8629,TRN-D62270607E88F5F4,U,pooled_joint_rl,rest_3954,1
REC-C035ABD0142FCD0B,TRN-EB98485F29FD6927,B,pooled_joint_rl,initial_rl,1
REC-C0369C9F118A6BC6,TRN-3650DE78A0B3A889,U,pooled_joint_rl,rest_3954,1
REC-C03E72185255700F,TRN-1E4824903ED645F6,U,pooled_joint_rl,rest_3954,1
REC-C042063B748CC689,TRN-A8E84121133C597E,U,pooled_joint_rl,rest_3954,1
REC-C04A49D23571E660,TRN-CF217B7C8D85A79E,C,pooled_joint_rl,initial_rl,1
REC-C0532ADA6D3D7D69,TRN-F5305F7C52C7EF3A,A,pooled_joint_rl,initial_rl,1
REC-C0679EA997F2FD60,TRN-898B3A3F2799C973,B,pooled_joint_rl,initial_rl,1
REC-C06CF01C5B66016A,TRN-AB120C68B1FE89A9,U,pooled_joint_rl,rest_3954,1
REC-C078AB1750AD21B9,TRN-D127109E2E4A21B6,U,pooled_joint_rl,rest_3954,1
REC-C08958B2D9C8A402,TRN-3D50AB6D3600887B,B,pooled_joint_rl,initial_rl,1
REC-C0945519C6322ECE,TRN-182346FB9AB05EA0,C,pooled_joint_rl,initial_rl,1
REC-C09A9D81C4D5A0B4,TRN-58DD6CC9DFA5EE7A,C,pooled_joint_rl,initial_rl,1
REC-C09AAC7B75093C37,TRN-47853C989A4A2672,C,pooled_joint_rl,initial_rl,1
REC-C0A6E1AD805BFD8B,TRN-70820484B9E4E2B7,U,pooled_joint_rl,rest_3954,1
REC-C0AEC0C508C8BFA7,TRN-7FC2656C728FE513,C,pooled_joint_rl,initial_rl,1
REC-C0AF5D072D72DEB7,TRN-FF25D40A169B79EE,U,pooled_joint_rl,rest_3954,1
REC-C0CFECA942A28239,TRN-8502549423474AEC,C,pooled_joint_rl,initial_rl,1
REC-C0D37A0546BA2D3E,TRN-0B608E1DE38763A0,U,pooled_joint_rl,rest_3954,1
REC-C0E368D512FD83FE,TRN-2D4D27B7D2774217,B,pooled_joint_rl,initial_rl,1
REC-C0EE544AEA6FD751,TRN-F82EE47A629B64ED,A,pooled_joint_rl,initial_rl,1
REC-C0FE13C8369BA259,TRN-8815925FFFAF6C7E,U,pooled_joint_rl,rest_3954,1
REC-C0FFF3ED366FCFC3,TRN-7B378B8A2333207E,U,pooled_joint_rl,rest_3954,1
REC-C11920F3DBBF603F,TRN-F86940FE58677FD6,A,pooled_joint_rl,initial_rl,1
REC-C11BD613563A41E6,TRN-85B50BCFBCE5ADF1,U,pooled_joint_rl,rest_3954,1
REC-C11F370520A71C8C,TRN-B7452EB12972FA3A,U,pooled_joint_rl,rest_3954,1
REC-C12A8979A91DEA1D,TRN-437A45C4CDE7F963,U,pooled_joint_rl,rest_3954,1
REC-C146CB4AFEE4FF23,TRN-19F34608C9677F6B,U,pooled_joint_rl,rest_3954,1
REC-C15592886FDAE949,TRN-3D73801FED8ECFA5,U,pooled_joint_rl,rest_3954,1
REC-C1562024027D54C6,TRN-BDCA00ACF9C3FD67,U,pooled_joint_rl,rest_3954,1
REC-C160F1801486583F,TRN-5E59E28B1C3BB9CE,C,pooled_joint_rl,initial_rl,1
REC-C165D5B0C028B1F3,TRN-1C13FB9BF9B646CA,U,pooled_joint_rl,rest_3954,1
REC-C16F0F86656B1ED0,TRN-6022292B0A2635A8,C,pooled_joint_rl,initial_rl,1
REC-C174A8FD01A2104B,TRN-F22B6A9F4CC37DDE,C,pooled_joint_rl,initial_rl,1
REC-C175A8337D04C4FE,TRN-4B28C094F2720F64,U,pooled_joint_rl,rest_3954,1
REC-C194B910701086D7,TRN-63BAD7A7780A7936,U,pooled_joint_rl,rest_3954,1
REC-C1B8BB37F4DFFC14,TRN-0D59940EC8DC3EDD,C,pooled_joint_rl,initial_rl,1
REC-C1BAEF2C519742E7,TRN-DE0A7520E9B328E9,U,pooled_joint_rl,rest_3954,1
REC-C1BE41DABF15FDA1,TRN-A954A47E473CB275,U,pooled_joint_rl,rest_3954,1
REC-C1BEA915A50660A6,TRN-800CE95543F496A2,U,pooled_joint_rl,rest_3954,1
REC-C1C56F74F407BE5D,TRN-22AE949BE654695B,U,pooled_joint_rl,rest_3954,1
REC-C1CBB907B49943BE,TRN-45BF4E38D1F1D251,U,pooled_joint_rl,rest_3954,1
REC-C1D7EDCB45065A72,TRN-E74624F74033D089,U,pooled_joint_rl,rest_3954,1
REC-C1E20C30AB148C5F,TRN-DCCDD25170E64022,U,pooled_joint_rl,rest_3954,1
REC-C1E257FF062356FC,TRN-B7136E3B66125858,U,pooled_joint_rl,rest_3954,1
REC-C1E3FB813E3E75AE,TRN-0F82FDCA33438ECE,U,pooled_joint_rl,rest_3954,1
REC-C1EB97DEE6A9F451,TRN-E5E8AF84387F7DB7,U,pooled_joint_rl,rest_3954,1
REC-C1EBE3AC42AF1ECF,TRN-CDB0E6B28D7A24F7,A,pooled_joint_rl,initial_rl,1
REC-C20B94FBC2DB60FF,TRN-1C11E6419360D0FE,C,pooled_joint_rl,initial_rl,1
REC-C239D55076171C24,TRN-6C3DEB11514D1CCC,U,pooled_joint_rl,rest_3954,1
REC-C23D9E48E74422EA,TRN-624E90B6A436ECE5,C,pooled_joint_rl,initial_rl,1
REC-C23FBE35EFFD77BC,TRN-E656BFA995D10497,A,pooled_joint_rl,initial_rl,1
REC-C24080D67069E112,TRN-4F13596FF8F9BCDC,U,pooled_joint_rl,rest_3954,1
REC-C244453440DD2369,TRN-F2F799DA5795BC49,A,pooled_joint_rl,initial_rl,1
REC-C256B6A6CA3D6F81,TRN-A1A30E9ACC1EDB30,U,pooled_joint_rl,rest_3954,1
REC-C260F42D67FF372D,TRN-379F936547F0046F,C,pooled_joint_rl,initial_rl,1
REC-C27E7AD0542A6955,TRN-E76AAF94EEFB69D3,U,pooled_joint_rl,rest_3954,1
REC-C289761AA9F9A74B,TRN-3F44ACA5F88D286F,U,pooled_joint_rl,rest_3954,1
REC-C28E3181B1A2CB89,TRN-7CEAC968AA07C8A0,C,pooled_joint_rl,initial_rl,1
REC-C294C5F4EB87C943,TRN-4AB8BDEE8557195D,C,pooled_joint_rl,initial_rl,1
REC-C2A36F437F2F4525,TRN-9FBD902CAB290386,U,pooled_joint_rl,rest_3954,1
REC-C2B4DC3E49FC861B,TRN-6370BE09986C536D,U,pooled_joint_rl,rest_3954,1
REC-C2B84E095363D3A0,TRN-27CEEC49D2742B07,U,pooled_joint_rl,rest_3954,1
REC-C2C385C09FA61364,TRN-2E8466FBFBC219D3,U,pooled_joint_rl,rest_3954,1
REC-C2CC94B8607E7B2E,TRN-89AF1A28627E5D53,U,pooled_joint_rl,rest_3954,1
REC-C2CE264666A6F0AA,TRN-E07837C4082E804A,B,pooled_joint_rl,initial_rl,1
REC-C2D79DEE6333FCFE,TRN-545499147F2C4663,U,pooled_joint_rl,rest_3954,1
REC-C2DC1251F7FE94BB,TRN-ACC6602FF5A83917,C,pooled_joint_rl,initial_rl,1
REC-C2DF0A4D8162F9EE,TRN-1EA82C3595530FE2,C,pooled_joint_rl,initial_rl,1
REC-C2DFDF3A76784366,TRN-ACCBF9EA8BF9A123,U,pooled_joint_rl,rest_3954,1
REC-C2E2D0FF5AE67066,TRN-D959FF1183C3037E,U,pooled_joint_rl,rest_3954,1
REC-C2EB42EC2D158CF8,TRN-E5CB92D800390446,U,pooled_joint_rl,rest_3954,1
REC-C2EE08C1FA53C2AD,TRN-AA0CDD14FADF6E34,U,pooled_joint_rl,rest_3954,1
REC-C2F007DB3DE953EA,TRN-960437A0AC91004A,B,pooled_joint_rl,initial_rl,1
REC-C2F0B8631FDD36B2,TRN-F4ED0FC6D13EEBC2,U,pooled_joint_rl,rest_3954,1
REC-C2FB0E420A0E3472,TRN-5234E7EF97CA46FB,A,pooled_joint_rl,initial_rl,1
REC-C300182A24D9222E,TRN-4CD25BBBDA44D99C,U,pooled_joint_rl,rest_3954,1
REC-C303836C55F25252,TRN-A64EC7A22844C5D6,C,pooled_joint_rl,initial_rl,1
REC-C3080B6D908B1035,TRN-39CA54FADF474970,U,pooled_joint_rl,rest_3954,1
REC-C3155A40E1C5213E,TRN-9E4ABB87C693DF2B,U,pooled_joint_rl,rest_3954,1
REC-C316AACF5EF55B9A,TRN-65FFE1FDB89ED306,A,pooled_joint_rl,initial_rl,1
REC-C3176C85FC37D0FA,TRN-105ED782BB901814,U,pooled_joint_rl,rest_3954,1
REC-C322B7A30FCF5F1C,TRN-F5DCD344F1E85BEC,C,pooled_joint_rl,initial_rl,1
REC-C32328A0AE2CA48E,TRN-60BA4B6CC73B119D,C,pooled_joint_rl,initial_rl,1
REC-C3240A88CBD1D102,TRN-293E9B01D5DA4029,U,pooled_joint_rl,rest_3954,1
REC-C325E5E648B4AE2D,TRN-76CB50B8A804B6A3,U,pooled_joint_rl,rest_3954,1
REC-C328D7BE8E730729,TRN-073ECC6103FE5013,C,pooled_joint_rl,initial_rl,1
REC-C3367040FB38A588,TRN-1B2B86CA31A64E97,C,pooled_joint_rl,initial_rl,1
REC-C35F0DD09CDD6086,TRN-74C77242063D8EED,U,pooled_joint_rl,rest_3954,1
REC-C389C08E145E3676,TRN-013538F79DC7D105,A,pooled_joint_rl,initial_rl,1
REC-C389C0D2BDA6F67C,TRN-F5A9354366BF050B,U,pooled_joint_rl,rest_3954,1
REC-C396A13EB5B5B68F,TRN-C2AB35C7AA262308,A,pooled_joint_rl,initial_rl,1
REC-C39794827738E1AC,TRN-6231B034CB8F3009,U,pooled_joint_rl,rest_3954,1
REC-C397B338FCA676EE,TRN-C09BF4E918041B33,U,pooled_joint_rl,rest_3954,1
REC-C39A0EE54DFCC30E,TRN-E2C1376E4A3D26C6,U,pooled_joint_rl,rest_3954,1
REC-C3B18DBC03BDB962,TRN-0018BB6002AEE4CA,U,pooled_joint_rl,rest_3954,1
REC-C3B7519E8C4BCCB4,TRN-A9A6F012CDED3C25,C,pooled_joint_rl,initial_rl,1
REC-C3BFA63C9FCFD554,TRN-4B8E02C12D10CEA8,C,pooled_joint_rl,initial_rl,1
REC-C3C140CCD03C1C0A,TRN-ED56AF0CB307D905,C,pooled_joint_rl,initial_rl,1
REC-C3CAA798AC6D69B1,TRN-40D21FE28233A007,C,pooled_joint_rl,initial_rl,1
REC-C3D134761C7B3610,TRN-0394B85232A0B9C2,U,pooled_joint_rl,rest_3954,1
REC-C3E44C270D49B96B,TRN-726B65E54B6A0CFA,U,pooled_joint_rl,rest_3954,1
REC-C3EB849DA7B928E6,TRN-38C6F97363C735C5,U,pooled_joint_rl,rest_3954,1
REC-C3F20F8B72939DA9,TRN-9A3092209D6E81F8,U,pooled_joint_rl,rest_3954,1
REC-C3F442FFFC5B816F,TRN-D479F9DBD4262A14,A,pooled_joint_rl,initial_rl,1
REC-C3F4BD89B8F30BE3,TRN-6D32243F764024A9,C,pooled_joint_rl,initial_rl,1
REC-C3F557E119B98E59,TRN-D47CB435F25ACAD9,U,pooled_joint_rl,rest_3954,1
REC-C3F68B42892AEC9F,TRN-24C8A71B38DDF1B5,A,pooled_joint_rl,initial_rl,1
REC-C3FED88121F05C55,TRN-D9A56C21CE257E1A,U,pooled_joint_rl,rest_3954,1
REC-C416D962B5F5F16A,TRN-BDA8A7AFD5A5FC62,C,pooled_joint_rl,initial_rl,1
REC-C41ACBE5E20D43A2,TRN-34F04A92B98D3C5C,U,pooled_joint_rl,rest_3954,1
REC-C42DB235681EE9CE,TRN-33A0A4C347E3C9E3,U,pooled_joint_rl,rest_3954,1
REC-C431DD3EF8CCCED2,TRN-178C29BCE86830F2,U,pooled_joint_rl,rest_3954,1
REC-C438B0E4718F06B7,TRN-ABFFC383465539BC,B,pooled_joint_rl,initial_rl,1
REC-C43B63A2A718FAB5,TRN-014BE08A6B9A0709,C,pooled_joint_rl,initial_rl,1
REC-C4498AD258610BB4,TRN-4546621ADBF5FF42,U,pooled_joint_rl,rest_3954,1
REC-C44F8F4A19E51024,TRN-07463F31278A21CF,U,pooled_joint_rl,rest_3954,1
REC-C4778EE49758A4F4,TRN-040F485CFDE95B4F,B,pooled_joint_rl,initial_rl,1
REC-C4779A9ACF3F9257,TRN-1E610ADC63820D35,U,pooled_joint_rl,rest_3954,1
REC-C4853B10C74CE31A,TRN-B75AB1557F33F446,C,pooled_joint_rl,initial_rl,1
REC-C49A1D84B2DD031F,TRN-166B1057823181D2,U,pooled_joint_rl,rest_3954,1
REC-C49AD31322AB0307,TRN-14EF1E261D6CC8E3,U,pooled_joint_rl,rest_3954,1
REC-C49B2FD12F12C296,TRN-873879A83E235A82,U,pooled_joint_rl,rest_3954,1
REC-C4B941C0DE8DB81A,TRN-40C684899C95DDDB,U,pooled_joint_rl,rest_3954,1
REC-C4BD992EA6978D54,TRN-3A9004932878DE56,U,pooled_joint_rl,rest_3954,1
REC-C4BDE6DE023506B1,TRN-751033567AF993D2,U,pooled_joint_rl,rest_3954,1
REC-C4C9B31F0CBB62A9,TRN-FDDD3582D85DB1F2,U,pooled_joint_rl,rest_3954,1
REC-C4CA1168504DCD10,TRN-619D1C7179215890,B,pooled_joint_rl,initial_rl,1
REC-C4E2FB0081C7076D,TRN-3DA94B274B0E24B5,U,pooled_joint_rl,rest_3954,1
REC-C4E6501120BA4C42,TRN-9DA30343B8C20794,U,pooled_joint_rl,rest_3954,1
REC-C4EE66B0E38181E7,TRN-A4F2BAA190A83543,U,pooled_joint_rl,rest_3954,1
REC-C4F74FBD4893F72F,TRN-BF808B81B2E59A22,U,pooled_joint_rl,rest_3954,1
REC-C5007D3AE006DB53,TRN-8D0A9D563B191D98,U,pooled_joint_rl,rest_3954,1
REC-C506A9D3949E5169,TRN-B3FE48944FB04695,U,pooled_joint_rl,rest_3954,1
REC-C506E534ABEFF41F,TRN-4A424E56BF7BE13F,U,pooled_joint_rl,rest_3954,1
REC-C5115CD6500A63FD,TRN-22014EF936F0D889,C,pooled_joint_rl,initial_rl,1
REC-C5163DDC2F5AF7AF,TRN-BF1B89ABAE0A499D,C,pooled_joint_rl,initial_rl,1
REC-C528B583720CDB7E,TRN-F3023ABBF26DF7E5,B,pooled_joint_rl,initial_rl,1
REC-C52A93EEAD97E87F,TRN-783644D951E8DA91,C,pooled_joint_rl,initial_rl,1
REC-C52AA9576C6A5055,TRN-FBFBFF5FEE3927CA,U,pooled_joint_rl,rest_3954,1
REC-C5477EDD1EC329AC,TRN-9900A6177ECF7A0C,C,pooled_joint_rl,initial_rl,1
REC-C54A8DF73BBBAF8B,TRN-3BB6F1122516027B,C,pooled_joint_rl,initial_rl,1
REC-C559C7F072B4F37F,TRN-D9D950D6428E3391,C,pooled_joint_rl,initial_rl,1
REC-C55A0B97BC9B1284,TRN-5B52369A464D808A,U,pooled_joint_rl,rest_3954,1
REC-C55AD87C228B609D,TRN-B7A184F3624F34C5,U,pooled_joint_rl,rest_3954,1
REC-C55C5D47E0651B43,TRN-DAFA919D5253077D,U,pooled_joint_rl,rest_3954,1
REC-C565EC75EB5496EE,TRN-76417FB1B547C102,U,pooled_joint_rl,rest_3954,1
REC-C570FE791F30131F,TRN-F81F606A19F223A5,C,pooled_joint_rl,initial_rl,1
REC-C579FBBE4A926A73,TRN-E050D1EEDBA4F8AB,B,pooled_joint_rl,initial_rl,1
REC-C5886FE08C00799C,TRN-E1E4A299D64A10E7,U,pooled_joint_rl,rest_3954,1
REC-C5899351914CD792,TRN-8E9F723CF5E86570,C,pooled_joint_rl,initial_rl,1
REC-C58E22E13F13D3E0,TRN-3E33D34FEE9CF709,C,pooled_joint_rl,initial_rl,1
REC-C591699F537E011B,TRN-CC8490DEBA306A50,U,pooled_joint_rl,rest_3954,1
REC-C5A0B23665E379B5,TRN-26F79289C756B597,U,pooled_joint_rl,rest_3954,1
REC-C5AB36F3DF16FFBF,TRN-AC42EEC7290F09D4,U,pooled_joint_rl,rest_3954,1
REC-C5B6F8C361A7B66F,TRN-DF03E67C6090892E,U,pooled_joint_rl,rest_3954,1
REC-C5C0A0B330676D94,TRN-6B6218D32FF78457,C,pooled_joint_rl,initial_rl,1
REC-C5C4C530D71C1C04,TRN-F43591A27610AE57,C,pooled_joint_rl,initial_rl,1
REC-C5CE1118AE35B3DB,TRN-81253E4245DEA135,C,pooled_joint_rl,initial_rl,1
REC-C5D33BB296881992,TRN-891556682485DEA1,U,pooled_joint_rl,rest_3954,1
REC-C5D4385E0BF6DE50,TRN-EFF8271799A3A8C0,U,pooled_joint_rl,rest_3954,1
REC-C5D6DDDA278AC519,TRN-E08D249AF06B2724,U,pooled_joint_rl,rest_3954,1
REC-C5DA6D3AE5E2E4F2,TRN-EEEA7FDD0D83B5AA,U,pooled_joint_rl,rest_3954,1
REC-C5E3E1142477E342,TRN-E0A830662A93D264,C,pooled_joint_rl,initial_rl,1
REC-C60A9FF870A636EE,TRN-ADEB888B5108BB74,A,pooled_joint_rl,initial_rl,1
REC-C611B38775F3E996,TRN-744A8FCBDB17D15E,A,pooled_joint_rl,initial_rl,1
REC-C6229B3467BAADDB,TRN-5A9A050509BAA114,U,pooled_joint_rl,rest_3954,1
REC-C6261A51C227A76D,TRN-0A104C798D9902E2,U,pooled_joint_rl,rest_3954,1
REC-C6482DBEDF095044,TRN-1B33520BBA4EF84F,U,pooled_joint_rl,rest_3954,1
REC-C64A11FA8D53E364,TRN-641D9AA7B28717E9,C,pooled_joint_rl,initial_rl,1
REC-C65325BEB877AAEE,TRN-948A4E1D5BB8ADAF,C,pooled_joint_rl,initial_rl,1
REC-C65AAB27704A0A70,TRN-D9B50000DD896B0E,U,pooled_joint_rl,rest_3954,1
REC-C65B594F1B4C3748,TRN-85190BD06C27EF58,U,pooled_joint_rl,rest_3954,1
REC-C65FD9EDE785AC02,TRN-30A72C1C6A7AD63E,B,pooled_joint_rl,initial_rl,1
REC-C69BB38945F47AB3,TRN-453DF0B0B784EA05,B,pooled_joint_rl,initial_rl,1
REC-C6A1F8A6A28357E9,TRN-06B7E58237457AB4,C,pooled_joint_rl,initial_rl,1
REC-C6A646CE97B40FF2,TRN-E2D5488BB070D1EC,C,pooled_joint_rl,initial_rl,1
REC-C6ADD83006AEDDD9,TRN-D76AE57B96F3FCBA,C,pooled_joint_rl,initial_rl,1
REC-C6BACD383F87CFE1,TRN-C61393827A366F98,U,pooled_joint_rl,rest_3954,1
REC-C6BEC07AB9A1132A,TRN-10A03C174AD64769,A,pooled_joint_rl,initial_rl,1
REC-C6C2F8F3D73458D4,TRN-FA405FDD566F706D,U,pooled_joint_rl,rest_3954,1
REC-C6CE9CFACCE7B6E2,TRN-90552871CFF696CA,U,pooled_joint_rl,rest_3954,1
REC-C6D3CDFB00CCE34F,TRN-9930C7003B7AB978,U,pooled_joint_rl,rest_3954,1
REC-C6D7F9AAE7E7F254,TRN-3FDE557107941318,U,pooled_joint_rl,rest_3954,1
REC-C6E320CC14922034,TRN-B36FC1DCC1A6F87B,U,pooled_joint_rl,rest_3954,1
REC-C6E83E11EFBF2DEA,TRN-768B06E630D79466,U,pooled_joint_rl,rest_3954,1
REC-C6EC90B14E1AD24F,TRN-6FD9C8BF231F2B9F,C,pooled_joint_rl,initial_rl,1
REC-C700DD8619669A9E,TRN-C5E2588E8620F9AD,C,pooled_joint_rl,initial_rl,1
REC-C7057B3D95F2B1CD,TRN-F3B52A6241A70BA2,U,pooled_joint_rl,rest_3954,1
REC-C714178E5B87F69D,TRN-70156FCFC380563B,U,pooled_joint_rl,rest_3954,1
REC-C7180D44316E5949,TRN-83481293C0A3FA96,U,pooled_joint_rl,rest_3954,1
REC-C71D95CEE373A8CF,TRN-346BEB55E851FC32,U,pooled_joint_rl,rest_3954,1
REC-C72555113DAD7E74,TRN-B162A48F8983649B,U,pooled_joint_rl,rest_3954,1
REC-C7261633848046AB,TRN-D259C02957AFBC5B,U,pooled_joint_rl,rest_3954,1
REC-C73F76BB9B21BE67,TRN-AF9669C06DF7B6C0,U,pooled_joint_rl,rest_3954,1
REC-C741FDAAB996256F,TRN-D112F99D9F6BCCE1,C,pooled_joint_rl,initial_rl,1
REC-C7447DB705EBF39D,TRN-8301F6AF0A041F7B,C,pooled_joint_rl,initial_rl,1
REC-C7488C6690FA7C46,TRN-65241B426375CE78,B,pooled_joint_rl,initial_rl,1
REC-C74F855DD1DABF48,TRN-A7E417AF7B961C03,C,pooled_joint_rl,initial_rl,1
REC-C751CEACFB7F987B,TRN-C735452C3672F72F,U,pooled_joint_rl,rest_3954,1
REC-C7734EF241732734,TRN-D3603989A7145D0B,U,pooled_joint_rl,rest_3954,1
REC-C77427148E1A84B6,TRN-50245B170134578E,C,pooled_joint_rl,initial_rl,1
REC-C775CAA561910B85,TRN-1C8B1163D8759078,C,pooled_joint_rl,initial_rl,1
REC-C779B2FBC6139933,TRN-35191E954C7C1A83,U,pooled_joint_rl,rest_3954,1
REC-C782440D867F4C5E,TRN-128CCDA984627651,C,pooled_joint_rl,initial_rl,1
REC-C7927652504ADB21,TRN-E3B1405F497E7303,U,pooled_joint_rl,rest_3954,1
REC-C7A0344E13589DE1,TRN-969CB419C71272AB,U,pooled_joint_rl,rest_3954,1
REC-C7AA309A4DFBD9B2,TRN-07E9EF57B42BC6FE,U,pooled_joint_rl,rest_3954,1
REC-C7B5E750FE13CC49,TRN-4A6321FEFD3B2BD6,U,pooled_joint_rl,rest_3954,1
REC-C7B60A205DBF135C,TRN-29817EF0743959B8,U,pooled_joint_rl,rest_3954,1
REC-C7B625AC5494B028,TRN-1832F6344E6909C8,C,pooled_joint_rl,initial_rl,1
REC-C7BF16F1C973C767,TRN-8782FDE5BE60C232,U,pooled_joint_rl,rest_3954,1
REC-C7C15456C91BDC09,TRN-769B23D0E0179F81,U,pooled_joint_rl,rest_3954,1
REC-C7C809A333755A9D,TRN-8626850CDEB66183,U,pooled_joint_rl,rest_3954,1
REC-C7CEADE25F634850,TRN-622841FB337938DA,C,pooled_joint_rl,initial_rl,1
REC-C7EB4C8E96EB0311,TRN-DE0CFDC3B5F0C95A,U,pooled_joint_rl,rest_3954,1
REC-C7F0225C9908233F,TRN-8590FD3C9141BB58,A,pooled_joint_rl,initial_rl,1
REC-C7F28D8F899073DC,TRN-D17F36E526D4694C,U,pooled_joint_rl,rest_3954,1
REC-C7FD8828360F20BA,TRN-B357C8428096D760,C,pooled_joint_rl,initial_rl,1
REC-C80334A6F9D2BDCF,TRN-7AC93E9441AC6069,U,pooled_joint_rl,rest_3954,1
REC-C80559C6979654BF,TRN-94EF761BAEF5DA23,U,pooled_joint_rl,rest_3954,1
REC-C80E40F4CDF45D4E,TRN-3C9915FD4873F58E,C,pooled_joint_rl,initial_rl,1
REC-C816474BFA4B2538,TRN-FF160CE291A8AC2F,C,pooled_joint_rl,initial_rl,1
REC-C847344EAC65555E,TRN-AC6608777E759780,C,pooled_joint_rl,initial_rl,1
REC-C848606666731BC8,TRN-7EFC939503731605,U,pooled_joint_rl,rest_3954,1
REC-C84B493F51EC5D1D,TRN-47A37715DFEDA43A,U,pooled_joint_rl,rest_3954,1
REC-C8567480A7CE4152,TRN-962D33D360144267,C,pooled_joint_rl,initial_rl,1
REC-C858C5E510EA3816,TRN-7514973ED244EA96,B,pooled_joint_rl,initial_rl,1
REC-C868373728013370,TRN-655FCE8A522BF35F,U,pooled_joint_rl,rest_3954,1
REC-C86B6C2CBFF9A375,TRN-FD3A65062FF21C0E,U,pooled_joint_rl,rest_3954,1
REC-C86D3901723F2148,TRN-F132687BD9FFC934,U,pooled_joint_rl,rest_3954,1
REC-C86F98E917C25626,TRN-C357361B87C8B169,U,pooled_joint_rl,rest_3954,1
REC-C8769212EA6F7FD1,TRN-0EE4107AB8248A9F,U,pooled_joint_rl,rest_3954,1
REC-C87B50A897131BBC,TRN-E491890534486ED4,B,pooled_joint_rl,initial_rl,1
REC-C87C6C70B8466EFB,TRN-C42FD0083EF282BF,U,pooled_joint_rl,rest_3954,1
REC-C889C91C264C68D1,TRN-E416F459400451E1,U,pooled_joint_rl,rest_3954,1
REC-C8943A7060F6B29D,TRN-51ED48E0510C2596,U,pooled_joint_rl,rest_3954,1
REC-C89485825F62FBDB,TRN-28FE4084DF8846B8,U,pooled_joint_rl,rest_3954,1
REC-C89D002C9A1296F7,TRN-0D1A872C0D3A411C,C,pooled_joint_rl,initial_rl,1
REC-C8B452EFD87B769E,TRN-11EF44801D7FAA48,B,pooled_joint_rl,initial_rl,1
REC-C8BC5F32BB4A068B,TRN-4F413769E9AC2C2F,C,pooled_joint_rl,initial_rl,1
REC-C8BEA0113F825CA1,TRN-1E9D5BEDCB9EE7CB,U,pooled_joint_rl,rest_3954,1
REC-C8CBC4021AB193EB,TRN-91F3323B1659A27B,C,pooled_joint_rl,initial_rl,1
REC-C8CCC1F30AED3BD3,TRN-5487CA47DB1BA6C6,A,pooled_joint_rl,initial_rl,1
REC-C8CD1641E75FFAC1,TRN-279D842009A262D9,C,pooled_joint_rl,initial_rl,1
REC-C8D8739915E48AA9,TRN-AC1713363FA5316B,U,pooled_joint_rl,rest_3954,1
REC-C8D8B5B5D4A42CDC,TRN-A6DD441EBA8061DE,U,pooled_joint_rl,rest_3954,1
REC-C8E3A33BFBED018D,TRN-A32F2A8130A080D8,U,pooled_joint_rl,rest_3954,1
REC-C8F4D1FDCA9801E4,TRN-8722678E2C8BD539,C,pooled_joint_rl,initial_rl,1
REC-C8F69E0FB1EB9F15,TRN-94ACC89A42FE5C51,U,pooled_joint_rl,rest_3954,1
REC-C8FC10E48334B9BC,TRN-AD21520A2EC3E69E,A,pooled_joint_rl,initial_rl,1
REC-C8FE641135774603,TRN-78CE0F480074B188,U,pooled_joint_rl,rest_3954,1
REC-C8FEE8DB3061039E,TRN-A9FDE993BF080D38,U,pooled_joint_rl,rest_3954,1
REC-C8FFDCBE60301113,TRN-FF8D82BE171567E2,A,pooled_joint_rl,initial_rl,1
REC-C906D40CCC85752D,TRN-D34F8CEF80431108,B,pooled_joint_rl,initial_rl,1
REC-C90A96D8EEFC511B,TRN-12F2D575A534655C,U,pooled_joint_rl,rest_3954,1
